id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/issues/16034:1956,testability,context,context,1956,"[ntuple] Unable to use `std::vector` in RDF; ### Check duplicate issues. - [x] Checked for duplicates. ### Description. Reading vector fields in an RNTuple through RDF is currently only possible when they are specified as `ROOT::RVec`. This breaks compatibility with TTree-based RDF event loops, where both `std::vector` and `ROOT::RVec` can be used for branches that hold collections. ### Reproducer. ```cpp. using ROOT::Experimental::RNTupleModel;. using ROOT::Experimental::RNTupleWriter;. const std::string kTreeName = ""T"";. const std::string kTreeFileName = ""ttree_rdf_stdvector.root"";. const std::string kNTupleName = ""N"";. const std::string kNTupleFileName = ""ntuple_rdf_stdvector.root"";. void write_tree() {. auto file = std::unique_ptr<TFile>(TFile::Open(kTreeFileName.c_str(), ""RECREATE""));. auto tree = std::make_unique<TTree>(kTreeName.c_str(), kTreeName.c_str());. std::vector<int> brVector;. tree->Branch(""V"", &brVector);. brVector = {1, 2, 3};. tree->Fill();. tree->Write();. }. void write_ntuple() {. auto model = RNTupleModel::Create();. auto fldVector = model->MakeField<std::vector<int>>(""V"");. auto ntuple =. RNTupleWriter::Recreate(std::move(model), kNTupleName, kNTupleFileName);. *fldVector = {1, 2, 3};. ntuple->Fill();. }. void read(std::string_view name, std::string_view path) {. ROOT::RDataFrame df(name, path);. auto dfRes = df.Define(""V_size"", [](std::vector<int> vs) { return vs.size(); }, {""V""}). .Display();. dfRes->Print();. }. void rdf_stdvector() {. write_tree();. read(kTreeName, kTreeFileName);. write_ntuple();. read(kNTupleName, kNTupleFileName);. }. ```. Running this as a ROOT macro will show that it works for TTree, but for RNTuple it results in a segmentation fault. Changing the type signature of the `Define` lambda to `ROOT::RVec<int>` will run and produce the expected output for both TTree and RNTuple. ### ROOT version. master, any. ### Installation method. any. ### Operating system. any. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16034
https://github.com/root-project/root/pull/16036:45,interoperability,specif,specification,45,[skip-ci][NFC][ntuple] minor style change in specification; Follow-up of https://github.com/root-project/root/pull/16006#discussion_r1670655733.,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16036
https://github.com/root-project/root/pull/16037:110,deployability,version,version,110,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:245,deployability,updat,updated,245,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:110,integrability,version,version,110,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:110,modifiability,version,version,110,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:215,safety,test,tested,215,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:245,safety,updat,updated,245,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:245,security,updat,updated,245,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/pull/16037:215,testability,test,tested,215,"[ntuple] remove RPageSource::fDecompressor; RPageSource and all its children are using exclusively the static version of RNTupleDecompressor::Unzip, so there's no need to keep it there for now. ## Checklist:. - [x] tested changes locally. - [x] updated the docs (if necessary).",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/16037
https://github.com/root-project/root/issues/16038:19,availability,error,error,19,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:312,availability,Error,Error,312,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:973,availability,error,error,973,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:2736,availability,echo,echo,2736,"v libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev libxft-dev libboost-program-options-dev libboost-dev binutils libxpm-dev curl libxerces-c3-dev occt-misc python3-yaml &&\. rm -rf /var/lib/apt/lists/*. ENV LC_ALL=C.UTF-8. ENV LANG=C.UTF-8. RUN mkdir -p /container/app/acts/src/v35.2.0 &&\. git clone --depth 1 -b v35.2.0 https://github.com/acts-project/acts /container/app/acts/src/v35.2.0 &&\. mkdir -p /container/app/acts/build/v35.2.0 &&\. cmake -Wno-dev -DCMAKE_INSTALL_PREFIX=/container/app/acts/acts-v35.2.0 -DCMAKE_CXX_STANDARD=20 -DCMAKE_BUILD_TYPE=RelWithDebInfo -DACTS_BUILD_PLUGIN_TGEO=ON -DACTS_BUILD_PLUGIN_DD4HEP=OFF -DACTS_BUILD_PLUGIN_JSON=ON -DACTS_BUILD_PLUGIN_ACTSVG=OFF /container/app/acts/src/v35.2.0&& cmake --build . -- -j 4&& cmake --build . --target install. RUN echo ""done"". ```. ### ROOT version. ```. #7 [4/6] RUN root -b -q. #7 0.544 ------------------------------------------------------------------. #7 0.544 | Welcome to ROOT 6.32.02 https://root.cern |. #7 0.544 | (c) 1995-2024, The ROOT Team; conception: R. Brun, F. Rademakers |. #7 0.544 | Built for linuxx8664gcc on Jun 18 2024, 04:46:14 |. #7 0.544 | From tags/v6-32-02@v6-32-02 |. #7 0.544 | With c++ (Ubuntu 13.2.0-23ubuntu4) 13.2.0 |. #7 0.544 | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. #7 0.544 ------------------------------------------------------------------. ```. ### Installation method. Docker image rootproject/root:6.32.02-ubuntu24.04. ### Operating system. Linux. ### Additional context. Update: everything works on rootproject/root:6.28.00-ubuntu22.04",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:3415,availability,Operat,Operating,3415,"v libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev libxft-dev libboost-program-options-dev libboost-dev binutils libxpm-dev curl libxerces-c3-dev occt-misc python3-yaml &&\. rm -rf /var/lib/apt/lists/*. ENV LC_ALL=C.UTF-8. ENV LANG=C.UTF-8. RUN mkdir -p /container/app/acts/src/v35.2.0 &&\. git clone --depth 1 -b v35.2.0 https://github.com/acts-project/acts /container/app/acts/src/v35.2.0 &&\. mkdir -p /container/app/acts/build/v35.2.0 &&\. cmake -Wno-dev -DCMAKE_INSTALL_PREFIX=/container/app/acts/acts-v35.2.0 -DCMAKE_CXX_STANDARD=20 -DCMAKE_BUILD_TYPE=RelWithDebInfo -DACTS_BUILD_PLUGIN_TGEO=ON -DACTS_BUILD_PLUGIN_DD4HEP=OFF -DACTS_BUILD_PLUGIN_JSON=ON -DACTS_BUILD_PLUGIN_ACTSVG=OFF /container/app/acts/src/v35.2.0&& cmake --build . -- -j 4&& cmake --build . --target install. RUN echo ""done"". ```. ### ROOT version. ```. #7 [4/6] RUN root -b -q. #7 0.544 ------------------------------------------------------------------. #7 0.544 | Welcome to ROOT 6.32.02 https://root.cern |. #7 0.544 | (c) 1995-2024, The ROOT Team; conception: R. Brun, F. Rademakers |. #7 0.544 | Built for linuxx8664gcc on Jun 18 2024, 04:46:14 |. #7 0.544 | From tags/v6-32-02@v6-32-02 |. #7 0.544 | With c++ (Ubuntu 13.2.0-23ubuntu4) 13.2.0 |. #7 0.544 | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q' |. #7 0.544 ------------------------------------------------------------------. ```. ### Installation method. Docker image rootproject/root:6.32.02-ubuntu24.04. ### Operating system. Linux. ### Additional context. Update: everything works on rootproject/root:6.28.00-ubuntu22.04",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:148,deployability,build,build,148,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:228,deployability,build,build,228,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:282,deployability,fail,fails,282,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:343,deployability,Modul,Modules,343,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
https://github.com/root-project/root/issues/16038:479,deployability,Stack,Stack,479,"Could NOT find Vdt error when using 6.32.02 docker image; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. When trying to build any image based on `rootproject/root:6.32.02-ubuntu24.04` docker file and build any cmake application which references root, it fails with . ```. 9.604 CMake Error at /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:230 (message):. 9.604 Could NOT find Vdt (missing: VDT_INCLUDE_DIR VDT_LIBRARY). 9.604 Call Stack (most recent call first):. 9.604 /usr/share/cmake-3.28/Modules/FindPackageHandleStandardArgs.cmake:600 (_FPHSA_FAILURE_MESSAGE). 9.604 /opt/root/cmake/modules/FindVdt.cmake:63 (find_package_handle_standard_args). 9.604 /usr/share/cmake-3.28/Modules/CMakeFindDependencyMacro.cmake:76 (find_package). 9.604 /opt/root/cmake/ROOTConfig.cmake:167 (find_dependency). 9.604 CMakeLists.txt:363 (find_package). ```. I tried 3 different packages `ACTS`, `PODIO`, `JANA2` - all failed with the same error during the configuration. . ### Reproducer. Reproducer, where ACTS is taken as an example. ```Dockerfile. FROM rootproject/root:6.32.02-ubuntu24.04. # Number of build threads. ARG BUILD_THREADS=8. ARG DEBIAN_FRONTEND=noninteractive. RUN root-config --cflags. RUN apt-get update &&\. apt-get install -y python3-pip python3-dev sudo git cmake gdb ninja-build apt-utils bash ccache clang valgrind &&\. apt-get install -y dialog apt-utils&&\. apt-get install -y tzdata &&\. apt-get install -y libmsgsl-dev libftgl-dev libxml2-dev libldap2-dev libgsl0-dev libfftw3-dev libmysqlclient-dev libavahi-compat-libdnssd-dev libssl-dev python3-dev libcfitsio-dev xlibmesa-glu-dev libkrb5-dev gfortran graphviz-dev libpcre3-dev libglew-dev libxmu-dev libexpat-dev python3-jinja2 libtbb-dev libxerces-c-dev cmake libboost-filesystem-dev dpkg-dev libspdlog-dev libxext-dev qtbase5-dev libqt5opengl5-dev libx11-dev libboost-test-dev libocct-draw-dev libeigen3-dev libocct-data-exchange-dev python3-dev libocct-foundation-dev libfmt-dev li",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/16038
