https://github.com/root-project/root/issues/13917:1123,integrability,version,version,1123,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:397,interoperability,standard,standard,397,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:839,interoperability,standard,standard,839,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:903,interoperability,compatib,compatibility,903,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:933,interoperability,architectur,architecture-specific,933,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:1123,modifiability,version,version,1123,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:203,performance,disk,disk,203,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:277,performance,memor,memory,277,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:638,safety,compl,completeness,638,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:638,security,compl,completeness,638,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:1226,testability,context,context,1226,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:170,usability,document,documentation,170,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/issues/13917:277,usability,memor,memory,277,"Add half-precision floats to `RtypesCores.h`; ### Explain what you would like to see improved and how. `RtypesCores.h` currently has `Float16_t`, which, according to the documentation, represents an (on-disk) 16-bit floating point number as a 32-bit with truncated mantissa in memory. This would correspond to a [`bfloat16`](https://en.wikipedia.org/wiki/Bfloat16_floating-point_format). The IEEE standard however also prescribes a [half-precision float](https://en.wikipedia.org/wiki/Half-precision_floating-point_format) which has a smaller exponent as well. There is an open PR (#13844) to add half-precision floats to RNTuple and for completeness it might be nice to properly make this a ROOT basic type. Right now, there is no way to 'properly' represent this type, considering that half-precision floats will only become part of the standard library from C++23). There is the `_Float16` type, but compatibility is compiler and architecture-specific. An option would be to represent the type as an `unsigned short`. This issue is meant as way to discuss and decide how if and how this type can best be added. ### ROOT version. master. ### Installation method. build from source. ### Operating system. all. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13917
https://github.com/root-project/root/pull/13918:222,availability,error,errors,222,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:321,deployability,fail,failed,321,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:180,integrability,messag,messages,180,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:180,interoperability,messag,messages,180,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:222,performance,error,errors,222,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:321,reliability,fail,failed,321,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:222,safety,error,errors,222,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:153,security,ident,identified,153,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:222,usability,error,errors,222,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:234,usability,close,close,234,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13918:534,usability,minim,minimization,534,"[minuit2] Fixes in Minuit2 for finding contour points; This pull request fixes the search for contour points in Minuit2. . Three separated problems were identified (see the commit messages). - a bug in Minos for computing errors when close to the border. - an issue in finding the contour point in case the first attempt failed. - an issue in the seed when one of the second derivative is zero. Use now an arbitrary value (e.g. 1) instead of using a very small g2, resulting in a very large covariance causing later on problem in the minimization. . This PR fixes the issue #13729",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13918
https://github.com/root-project/root/pull/13919:0,deployability,Updat,Update,0,"Update TGraph2D properties before painting; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13919
https://github.com/root-project/root/pull/13919:0,safety,Updat,Update,0,"Update TGraph2D properties before painting; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13919
https://github.com/root-project/root/pull/13919:0,security,Updat,Update,0,"Update TGraph2D properties before painting; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13919
https://github.com/root-project/root/pull/13920:0,deployability,Updat,Update,0,"Update TGraph2D properties before painting [6.30]; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13920
https://github.com/root-project/root/pull/13920:0,safety,Updat,Update,0,"Update TGraph2D properties before painting [6.30]; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13920
https://github.com/root-project/root/pull/13920:0,security,Updat,Update,0,"Update TGraph2D properties before painting [6.30]; TGraph2DPainter keep pointers on TGraph2D data,. but was not checking if these values were changed. Fixes problem reported https://root-forum.cern.ch/t/56816/.",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13920
https://github.com/root-project/root/pull/13921:75,availability,consist,consistency,75,[backport][DF] Fix AddProgressbar to AddProgressBar and related typos; For consistency since progress bar is two words we should use it as ProgressBar in all functions - AddProgressBar and PrintProgressBar. .,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13921
https://github.com/root-project/root/pull/13921:75,usability,consist,consistency,75,[backport][DF] Fix AddProgressbar to AddProgressBar and related typos; For consistency since progress bar is two words we should use it as ProgressBar in all functions - AddProgressBar and PrintProgressBar. .,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13921
https://github.com/root-project/root/pull/13921:93,usability,progress,progress,93,[backport][DF] Fix AddProgressbar to AddProgressBar and related typos; For consistency since progress bar is two words we should use it as ProgressBar in all functions - AddProgressBar and PrintProgressBar. .,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13921
https://github.com/root-project/root/pull/13921:139,usability,Progress,ProgressBar,139,[backport][DF] Fix AddProgressbar to AddProgressBar and related typos; For consistency since progress bar is two words we should use it as ProgressBar in all functions - AddProgressBar and PrintProgressBar. .,MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/13921
https://github.com/root-project/root/issues/13922:647,availability,Operat,Operating,647,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:580,deployability,version,version,580,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:617,deployability,Instal,Installation,617,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:265,energy efficiency,core,core,265,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:317,integrability,batch,batch,317,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:580,integrability,version,version,580,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
https://github.com/root-project/root/issues/13922:580,modifiability,version,version,580,"Standalone ROOT scripts require X; ### Check duplicate issues. - [X] Checked for duplicates. ### Description. Standalone ROOT scripts such as `rootls` require X server in the 6.28 series. Also some other PyROOT-based scripts started to require it which indicates a core change in one of the calls or the treatment of batch running has changed. ### Reproducer. 1. SSH on a Linux machine from a macOS. 2. Setup LCG view with the latest ROOT. ```. lsetup ""views LCG_104b x86_64-el9-gcc13-opt"". ```. 3. Inspect any file with `rootls`. 4. X will spawn although it should not. ### ROOT version. 6.28.8 (from LCG 104b). ### Installation method. LCG. ### Operating system. Linux via SSH on macOS. ### Additional context. _No response_",MatchSource.ISSUE,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/13922
