id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/issues/15221:25303,deployability,Stack,StackAction,25303,"{ return cr<PhysicsListHandle,Setup::PhysicsList>(kernel,name_type,false); }. static RunActionHandle createRunAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<RunActionHandle,Setup::RunAction>(kernel,name_type,shared); }. static EventActionHandle createEventAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<EventActionHandle,Setup::EventAction>(kernel,name_type,shared); }. static TrackingActionHandle createTrackingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<TrackingActionHandle,Setup::TrackAction>(kernel,name_type,shared); }. static SteppingActionHandle createSteppingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<SteppingActionHandle,Setup::StepAction>(kernel,name_type,shared); }. static StackingActionHandle createStackingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<StackingActionHandle,Setup::StackAction>(kernel,name_type,shared); }. . static GeneratorActionHandle createGeneratorAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<GeneratorActionHandle,Setup::GenAction>(kernel,name_type,shared); }. . static DetectorConstructionHandle createDetectorConstruction(KernelHandle& kernel, const std::string& name_type). { return cr<DetectorConstructionHandle,Setup::DetectorConstruction>(kernel,name_type,false); }. . static UserInitializationHandle createUserInitialization(KernelHandle& kernel, const std::string& name_type). {	return UserInitializationHandle(Setup::Initialization(*kernel.get(),name_type,false).get());}. . static SensitiveHandle createSensitive(KernelHandle& kernel, const std::string& name_type, const std::string& detector, bool shared). {	return SensitiveHandle(Setup::Sensitive(*kernel.get(),name_type,detector,shared).get()); }. . static SensDetActionSequenceHandle createSensDetSequence(KernelHandle& kernel, const std::string& name_type). {",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:27339,deployability,Stack,StackingActionHandle,27339,"etup::SensitiveSeq>(kernel,name_type,false); }. . static Geant4Action* toAction(Geant4Filter* f) { return f; }. static Geant4Action* toAction(Geant4Action* f) { return f; }. static Geant4Action* toAction(Geant4PhaseAction* f) { return f; }. static Geant4Action* toAction(Geant4Sensitive* f) { return f; }. static Geant4Action* toAction(Geant4PhysicsList* f) { return f; }. static Geant4Action* toAction(Geant4RunAction* f) … { return f.action; }. static Geant4Action* toAction(PhaseActionHandle f) { return f.action; }. static Geant4Action* toAction(SensitiveHandle f) { return f.action; }. static Geant4Action* toAction(PhysicsListHandle f) { return f.action; }. static Geant4Action* toAction(RunActionHandle f) { return f.action; }. static Geant4Action* toAction(EventActionHandle f) { return f.action; }. static Geant4Action* toAction(TrackingActionHandle f) { return f.action; }. static Geant4Action* toAction(SteppingActionHandle f) { return f.action; }. static Geant4Action* toAction(StackingActionHandle f) { return f.action; }. static Geant4Action* toAction(GeneratorActionHandle f) { return f.action; }. static Geant4Action* toAction(GeneratorActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(RunActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(EventActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(TrackingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(SteppingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(StackingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(PhysicsListActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(SensDetActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(UserInitializationHandle f) { return f.action; }. static Geant4Action* toAction(UserInitializationSequenceHandle f){ return f.action; }. static Geant4Action* toAction(DetectorConstructionHan",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:27905,deployability,Stack,StackingActionSequenceHandle,27905," return f.action; }. static Geant4Action* toAction(PhysicsListHandle f) { return f.action; }. static Geant4Action* toAction(RunActionHandle f) { return f.action; }. static Geant4Action* toAction(EventActionHandle f) { return f.action; }. static Geant4Action* toAction(TrackingActionHandle f) { return f.action; }. static Geant4Action* toAction(SteppingActionHandle f) { return f.action; }. static Geant4Action* toAction(StackingActionHandle f) { return f.action; }. static Geant4Action* toAction(GeneratorActionHandle f) { return f.action; }. static Geant4Action* toAction(GeneratorActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(RunActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(EventActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(TrackingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(SteppingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(StackingActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(PhysicsListActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(SensDetActionSequenceHandle f) { return f.action; }. static Geant4Action* toAction(UserInitializationHandle f) { return f.action; }. static Geant4Action* toAction(UserInitializationSequenceHandle f){ return f.action; }. static Geant4Action* toAction(DetectorConstructionHandle f) { return f.action; }. static Geant4Action* toAction(DetectorConstructionSequenceHandle f){ return f.action; }. static PropertyResult getProperty(Geant4Action* action, const std::string& name) {. if ( action->hasProperty(name) ) {. return PropertyResult(action->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setProperty(Geant4Action* action, const std::string& name, const std::string& value) {. if ( action->hasProperty(name) ) {. action->property(name).str(value);. return 1;. }. return 0;. }. static PropertyResult getPropertyKernel(G",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:29309,deployability,Contain,Container,29309,"n* toAction(DetectorConstructionHandle f) { return f.action; }. static Geant4Action* toAction(DetectorConstructionSequenceHandle f){ return f.action; }. static PropertyResult getProperty(Geant4Action* action, const std::string& name) {. if ( action->hasProperty(name) ) {. return PropertyResult(action->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setProperty(Geant4Action* action, const std::string& name, const std::string& value) {. if ( action->hasProperty(name) ) {. action->property(name).str(value);. return 1;. }. return 0;. }. static PropertyResult getPropertyKernel(Geant4Kernel* kernel, const std::string& name) {. if ( kernel->hasProperty(name) ) {. return PropertyResult(kernel->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setPropertyKernel(Geant4Kernel* kernel, const std::string& name, const std::string& value) {. if ( kernel->hasProperty(name) ) {. kernel->property(name).str(value);. return 1;. }. return 0;. }. };. /// Container definitions for Geant4Vertex. typedef std::vector<Geant4Vertex*> Geant4VertexVector;. typedef std::map<int,Geant4Vertex*> Geant4VertexIntMap;. /// Container definitions for Geant4Particle. typedef std::vector<Geant4Particle*> Geant4ParticleVector;. typedef std::map<int,Geant4Particle*> Geant4ParticleIntMap;. }. }. typedef dd4hep::sim::Geant4ActionCreation Geant4ActionCreation;. #include <DD4hep/detail/DetectorInterna.h>. #include <DDG4/Geant4UIManager.h>. // CINT configuration. #if defined(__CINT__) || defined(__MAKECINT__) || defined(__CLING__) || defined(__ROOTCLING__). //#pragma link C++ namespace DDSegmentation;. /// Geant4 Vertex dictionaries. #pragma link C++ class dd4hep::sim::VertexExtension+;. #pragma link C++ class dd4hep::sim::Geant4Vertex+;. #pragma link C++ class vector<dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class map<int,dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class dd4hep::sim::Geant4ParticleMap+;. #pragma link C++ class dd4hep::sim::PrimaryExtensio",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:29466,deployability,Contain,Container,29466,"ic PropertyResult getProperty(Geant4Action* action, const std::string& name) {. if ( action->hasProperty(name) ) {. return PropertyResult(action->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setProperty(Geant4Action* action, const std::string& name, const std::string& value) {. if ( action->hasProperty(name) ) {. action->property(name).str(value);. return 1;. }. return 0;. }. static PropertyResult getPropertyKernel(Geant4Kernel* kernel, const std::string& name) {. if ( kernel->hasProperty(name) ) {. return PropertyResult(kernel->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setPropertyKernel(Geant4Kernel* kernel, const std::string& name, const std::string& value) {. if ( kernel->hasProperty(name) ) {. kernel->property(name).str(value);. return 1;. }. return 0;. }. };. /// Container definitions for Geant4Vertex. typedef std::vector<Geant4Vertex*> Geant4VertexVector;. typedef std::map<int,Geant4Vertex*> Geant4VertexIntMap;. /// Container definitions for Geant4Particle. typedef std::vector<Geant4Particle*> Geant4ParticleVector;. typedef std::map<int,Geant4Particle*> Geant4ParticleIntMap;. }. }. typedef dd4hep::sim::Geant4ActionCreation Geant4ActionCreation;. #include <DD4hep/detail/DetectorInterna.h>. #include <DDG4/Geant4UIManager.h>. // CINT configuration. #if defined(__CINT__) || defined(__MAKECINT__) || defined(__CLING__) || defined(__ROOTCLING__). //#pragma link C++ namespace DDSegmentation;. /// Geant4 Vertex dictionaries. #pragma link C++ class dd4hep::sim::VertexExtension+;. #pragma link C++ class dd4hep::sim::Geant4Vertex+;. #pragma link C++ class vector<dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class map<int,dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class dd4hep::sim::Geant4ParticleMap+;. #pragma link C++ class dd4hep::sim::PrimaryExtension+;. #pragma link C++ class dd4hep::sim::Geant4PrimaryInteraction+;. #pragma link C++ class std::vector<dd4hep::sim::Geant4PrimaryInteraction*>+;. #pragma li",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:29787,deployability,configurat,configuration,29787,"Property(name) ) {. action->property(name).str(value);. return 1;. }. return 0;. }. static PropertyResult getPropertyKernel(Geant4Kernel* kernel, const std::string& name) {. if ( kernel->hasProperty(name) ) {. return PropertyResult(kernel->property(name).str(),1);. }. return PropertyResult("""",0);. }. static int setPropertyKernel(Geant4Kernel* kernel, const std::string& name, const std::string& value) {. if ( kernel->hasProperty(name) ) {. kernel->property(name).str(value);. return 1;. }. return 0;. }. };. /// Container definitions for Geant4Vertex. typedef std::vector<Geant4Vertex*> Geant4VertexVector;. typedef std::map<int,Geant4Vertex*> Geant4VertexIntMap;. /// Container definitions for Geant4Particle. typedef std::vector<Geant4Particle*> Geant4ParticleVector;. typedef std::map<int,Geant4Particle*> Geant4ParticleIntMap;. }. }. typedef dd4hep::sim::Geant4ActionCreation Geant4ActionCreation;. #include <DD4hep/detail/DetectorInterna.h>. #include <DDG4/Geant4UIManager.h>. // CINT configuration. #if defined(__CINT__) || defined(__MAKECINT__) || defined(__CLING__) || defined(__ROOTCLING__). //#pragma link C++ namespace DDSegmentation;. /// Geant4 Vertex dictionaries. #pragma link C++ class dd4hep::sim::VertexExtension+;. #pragma link C++ class dd4hep::sim::Geant4Vertex+;. #pragma link C++ class vector<dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class map<int,dd4hep::sim::Geant4Vertex*>+;. #pragma link C++ class dd4hep::sim::Geant4ParticleMap+;. #pragma link C++ class dd4hep::sim::PrimaryExtension+;. #pragma link C++ class dd4hep::sim::Geant4PrimaryInteraction+;. #pragma link C++ class std::vector<dd4hep::sim::Geant4PrimaryInteraction*>+;. #pragma link C++ class std::map<int,dd4hep::sim::Geant4PrimaryInteraction*>+;. #pragma link C++ class dd4hep::sim::Geant4PrimaryEvent+;. #pragma link C++ typedef dd4hep::sim::Geant4VertexVector;. #pragma link C++ typedef dd4hep::sim::Geant4VertexIntMap;. #pragma link C++ typedef dd4hep::sim::Geant4ParticleVector;. #pragma link C++ ",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:32838,deployability,Stack,StackingActionHandle,32838,link C++ class dd4hep::sim::ActionHandle;. #pragma link C++ class dd4hep::sim::RunActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4RunActionSequence;. #pragma link C++ class dd4hep::sim::RunActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedRunAction;. #pragma link C++ class dd4hep::sim::Geant4RunAction;. #pragma link C++ class dd4hep::sim::EventActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4EventActionSequence;. #pragma link C++ class dd4hep::sim::EventActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedEventAction;. #pragma link C++ class dd4hep::sim::Geant4EventAction;. #pragma link C++ class dd4hep::sim::SteppingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4SteppingActionSequence;. #pragma link C++ class dd4hep::sim::SteppingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedSteppingAction;. #pragma link C++ class dd4hep::sim::Geant4SteppingAction;. #pragma link C++ class dd4hep::sim::StackingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4StackingAction;. #pragma link C++ class dd4hep::sim::StackingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4StackingActionSequence;. #pragma link C++ class dd4hep::sim::TrackingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4TrackingAction;. #pragma link C++ class dd4hep::sim::TrackingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4TrackingActionSequence;. #pragma link C++ class dd4hep::sim::GeneratorActionHandle;. #pragma link C++ class dd4hep::sim::GeneratorActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4GeneratorActionSequence;. #pragma link C++ class dd4hep::sim::Geant4GeneratorAction;. #pragma link C++ class dd4hep::sim::Geant4InputAction;. #pragma link C++ class dd4hep::sim::Geant4EventReader;. #pragma link C++ class dd4hep::sim::PhysicsListHandle;. #pragma link C++ class dd4hep::sim::Geant4PhysicsList;. #pragma link C++ class dd4hep::sim::PhysicsListActionSequenceH,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:32956,deployability,Stack,StackingActionSequenceHandle,32956,class dd4hep::sim::Geant4RunActionSequence;. #pragma link C++ class dd4hep::sim::RunActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedRunAction;. #pragma link C++ class dd4hep::sim::Geant4RunAction;. #pragma link C++ class dd4hep::sim::EventActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4EventActionSequence;. #pragma link C++ class dd4hep::sim::EventActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedEventAction;. #pragma link C++ class dd4hep::sim::Geant4EventAction;. #pragma link C++ class dd4hep::sim::SteppingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4SteppingActionSequence;. #pragma link C++ class dd4hep::sim::SteppingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4SharedSteppingAction;. #pragma link C++ class dd4hep::sim::Geant4SteppingAction;. #pragma link C++ class dd4hep::sim::StackingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4StackingAction;. #pragma link C++ class dd4hep::sim::StackingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4StackingActionSequence;. #pragma link C++ class dd4hep::sim::TrackingActionHandle;. #pragma link C++ class dd4hep::sim::Geant4TrackingAction;. #pragma link C++ class dd4hep::sim::TrackingActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4TrackingActionSequence;. #pragma link C++ class dd4hep::sim::GeneratorActionHandle;. #pragma link C++ class dd4hep::sim::GeneratorActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4GeneratorActionSequence;. #pragma link C++ class dd4hep::sim::Geant4GeneratorAction;. #pragma link C++ class dd4hep::sim::Geant4InputAction;. #pragma link C++ class dd4hep::sim::Geant4EventReader;. #pragma link C++ class dd4hep::sim::PhysicsListHandle;. #pragma link C++ class dd4hep::sim::Geant4PhysicsList;. #pragma link C++ class dd4hep::sim::PhysicsListActionSequenceHandle;. #pragma link C++ class dd4hep::sim::Geant4PhysicsListActionSequence;. #pragma link C++ class dd4hep::sim::UserInit,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:39043,deployability,releas,release,39043,=================================================. //. // Define the ROOT dictionaries for all data classes to be saved . // which are created by the DDG4 examples. //. // Author : M.Frank. //. //====================================================================. // Framework include files. #include <DDG4/DDG4Dict.h>. #include <DDG4/Geant4Config.h>. #include <DDG4/Geant4Primary.h>. #include <DDG4/Geant4Random.h>. #include <DDG4/Geant4DataDump.h>. #include <DDG4/Geant4InputAction.h>. #include <DDG4/Geant4GeneratorWrapper.h>. /// Namespace for the AIDA detector description toolkit. namespace dd4hep {. /// Namespace for the Geant4 based simulation part of the AIDA detector description toolkit. namespace sim {. #define ACTIONHANDLE(x) \. struct x##Handle { \. Geant4##x* action; \. explicit x##Handle(Geant4##x* a) : action(a) { if ( action ) action->addRef();} \. x##Handle(const x##Handle& h) : action(h.action) { if ( action ) action->addRef();} \. ~x##Handle() { if ( action) action->release(); } \. Geant4##x* release() { Geant4##x* tmp = action; action=0; return tmp; } \. operator dd4hep::sim::Geant4##x* () const { return action; } \. Geant4##x* operator->() const { return action; } \. Geant4##x* get() const { return action; } \. }. ACTIONHANDLE(Filter);. ACTIONHANDLE(Action);. ACTIONHANDLE(PhaseAction);. ACTIONHANDLE(RunAction);. ACTIONHANDLE(EventAction);. ACTIONHANDLE(GeneratorAction);. ACTIONHANDLE(PhysicsList);. ACTIONHANDLE(TrackingAction);. ACTIONHANDLE(SteppingAction);. ACTIONHANDLE(StackingAction);. ACTIONHANDLE(DetectorConstruction);. ACTIONHANDLE(Sensitive);. ACTIONHANDLE(ParticleHandler);. ACTIONHANDLE(UserInitialization);. ACTIONHANDLE(GeneratorActionSequence);. ACTIONHANDLE(RunActionSequence);. ACTIONHANDLE(EventActionSequence);. ACTIONHANDLE(TrackingActionSequence);. ACTIONHANDLE(SteppingActionSequence);. ACTIONHANDLE(StackingActionSequence);. ACTIONHANDLE(DetectorConstructionSequence);. ACTIONHANDLE(PhysicsListActionSequence);. ACTIONHANDLE(SensDetActi,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:39070,deployability,releas,release,39070,======================. //. // Define the ROOT dictionaries for all data classes to be saved . // which are created by the DDG4 examples. //. // Author : M.Frank. //. //====================================================================. // Framework include files. #include <DDG4/DDG4Dict.h>. #include <DDG4/Geant4Config.h>. #include <DDG4/Geant4Primary.h>. #include <DDG4/Geant4Random.h>. #include <DDG4/Geant4DataDump.h>. #include <DDG4/Geant4InputAction.h>. #include <DDG4/Geant4GeneratorWrapper.h>. /// Namespace for the AIDA detector description toolkit. namespace dd4hep {. /// Namespace for the Geant4 based simulation part of the AIDA detector description toolkit. namespace sim {. #define ACTIONHANDLE(x) \. struct x##Handle { \. Geant4##x* action; \. explicit x##Handle(Geant4##x* a) : action(a) { if ( action ) action->addRef();} \. x##Handle(const x##Handle& h) : action(h.action) { if ( action ) action->addRef();} \. ~x##Handle() { if ( action) action->release(); } \. Geant4##x* release() { Geant4##x* tmp = action; action=0; return tmp; } \. operator dd4hep::sim::Geant4##x* () const { return action; } \. Geant4##x* operator->() const { return action; } \. Geant4##x* get() const { return action; } \. }. ACTIONHANDLE(Filter);. ACTIONHANDLE(Action);. ACTIONHANDLE(PhaseAction);. ACTIONHANDLE(RunAction);. ACTIONHANDLE(EventAction);. ACTIONHANDLE(GeneratorAction);. ACTIONHANDLE(PhysicsList);. ACTIONHANDLE(TrackingAction);. ACTIONHANDLE(SteppingAction);. ACTIONHANDLE(StackingAction);. ACTIONHANDLE(DetectorConstruction);. ACTIONHANDLE(Sensitive);. ACTIONHANDLE(ParticleHandler);. ACTIONHANDLE(UserInitialization);. ACTIONHANDLE(GeneratorActionSequence);. ACTIONHANDLE(RunActionSequence);. ACTIONHANDLE(EventActionSequence);. ACTIONHANDLE(TrackingActionSequence);. ACTIONHANDLE(SteppingActionSequence);. ACTIONHANDLE(StackingActionSequence);. ACTIONHANDLE(DetectorConstructionSequence);. ACTIONHANDLE(PhysicsListActionSequence);. ACTIONHANDLE(SensDetActionSequence);. ACTIONHANDLE(,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:39561,deployability,Stack,StackingAction,39561,"rapper.h>. /// Namespace for the AIDA detector description toolkit. namespace dd4hep {. /// Namespace for the Geant4 based simulation part of the AIDA detector description toolkit. namespace sim {. #define ACTIONHANDLE(x) \. struct x##Handle { \. Geant4##x* action; \. explicit x##Handle(Geant4##x* a) : action(a) { if ( action ) action->addRef();} \. x##Handle(const x##Handle& h) : action(h.action) { if ( action ) action->addRef();} \. ~x##Handle() { if ( action) action->release(); } \. Geant4##x* release() { Geant4##x* tmp = action; action=0; return tmp; } \. operator dd4hep::sim::Geant4##x* () const { return action; } \. Geant4##x* operator->() const { return action; } \. Geant4##x* get() const { return action; } \. }. ACTIONHANDLE(Filter);. ACTIONHANDLE(Action);. ACTIONHANDLE(PhaseAction);. ACTIONHANDLE(RunAction);. ACTIONHANDLE(EventAction);. ACTIONHANDLE(GeneratorAction);. ACTIONHANDLE(PhysicsList);. ACTIONHANDLE(TrackingAction);. ACTIONHANDLE(SteppingAction);. ACTIONHANDLE(StackingAction);. ACTIONHANDLE(DetectorConstruction);. ACTIONHANDLE(Sensitive);. ACTIONHANDLE(ParticleHandler);. ACTIONHANDLE(UserInitialization);. ACTIONHANDLE(GeneratorActionSequence);. ACTIONHANDLE(RunActionSequence);. ACTIONHANDLE(EventActionSequence);. ACTIONHANDLE(TrackingActionSequence);. ACTIONHANDLE(SteppingActionSequence);. ACTIONHANDLE(StackingActionSequence);. ACTIONHANDLE(DetectorConstructionSequence);. ACTIONHANDLE(PhysicsListActionSequence);. ACTIONHANDLE(SensDetActionSequence);. ACTIONHANDLE(UserInitializationSequence);. struct PropertyResult {. std::string data;. int status;. PropertyResult() : status(0) {}. PropertyResult(const std::string& d, int s) : data(d), status(s) {}. PropertyResult(const PropertyResult& c) : data(c.data), status(c.status) {}. ~PropertyResult() {}. };. struct Geant4ActionCreation {. template <typename H,typename T> static H cr(KernelHandle& kernel, const std::string& name_type, bool shared) {. T action(*kernel.get(),name_type,shared);. H handle(action",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:39910,deployability,Stack,StackingActionSequence,39910,"##Handle(const x##Handle& h) : action(h.action) { if ( action ) action->addRef();} \. ~x##Handle() { if ( action) action->release(); } \. Geant4##x* release() { Geant4##x* tmp = action; action=0; return tmp; } \. operator dd4hep::sim::Geant4##x* () const { return action; } \. Geant4##x* operator->() const { return action; } \. Geant4##x* get() const { return action; } \. }. ACTIONHANDLE(Filter);. ACTIONHANDLE(Action);. ACTIONHANDLE(PhaseAction);. ACTIONHANDLE(RunAction);. ACTIONHANDLE(EventAction);. ACTIONHANDLE(GeneratorAction);. ACTIONHANDLE(PhysicsList);. ACTIONHANDLE(TrackingAction);. ACTIONHANDLE(SteppingAction);. ACTIONHANDLE(StackingAction);. ACTIONHANDLE(DetectorConstruction);. ACTIONHANDLE(Sensitive);. ACTIONHANDLE(ParticleHandler);. ACTIONHANDLE(UserInitialization);. ACTIONHANDLE(GeneratorActionSequence);. ACTIONHANDLE(RunActionSequence);. ACTIONHANDLE(EventActionSequence);. ACTIONHANDLE(TrackingActionSequence);. ACTIONHANDLE(SteppingActionSequence);. ACTIONHANDLE(StackingActionSequence);. ACTIONHANDLE(DetectorConstructionSequence);. ACTIONHANDLE(PhysicsListActionSequence);. ACTIONHANDLE(SensDetActionSequence);. ACTIONHANDLE(UserInitializationSequence);. struct PropertyResult {. std::string data;. int status;. PropertyResult() : status(0) {}. PropertyResult(const std::string& d, int s) : data(d), status(s) {}. PropertyResult(const PropertyResult& c) : data(c.data), status(c.status) {}. ~PropertyResult() {}. };. struct Geant4ActionCreation {. template <typename H,typename T> static H cr(KernelHandle& kernel, const std::string& name_type, bool shared) {. T action(*kernel.get(),name_type,shared);. H handle(action.get());. return handle;. }. static ActionHandle createAction(KernelHandle& kernel, const std::string& name_type, bool shared) . { return cr<ActionHandle,Setup::Action>(kernel,name_type,shared); }. static FilterHandle createFilter(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<FilterHandle,Setup::Filter>(kernel,name_type",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
https://github.com/root-project/root/issues/15221:42065,deployability,Stack,StackingActionHandle,42065,"etup::PhaseAction>(kernel,name_type,shared); }. static PhysicsListHandle createPhysicsList(KernelHandle& kernel, const std::string& name_type). { return cr<PhysicsListHandle,Setup::PhysicsList>(kernel,name_type,false); }. static RunActionHandle createRunAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<RunActionHandle,Setup::RunAction>(kernel,name_type,shared); }. static EventActionHandle createEventAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<EventActionHandle,Setup::EventAction>(kernel,name_type,shared); }. static TrackingActionHandle createTrackingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<TrackingActionHandle,Setup::TrackAction>(kernel,name_type,shared); }. static SteppingActionHandle createSteppingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<SteppingActionHandle,Setup::StepAction>(kernel,name_type,shared); }. static StackingActionHandle createStackingAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<StackingActionHandle,Setup::StackAction>(kernel,name_type,shared); }. . static GeneratorActionHandle createGeneratorAction(KernelHandle& kernel, const std::string& name_type, bool shared). { return cr<GeneratorActionHandle,Setup::GenAction>(kernel,name_type,shared); }. . static DetectorConstructionHandle createDetectorConstruction(KernelHandle& kernel, const std::string& name_type). { return cr<DetectorConstructionHandle,Setup::DetectorConstruction>(kernel,name_type,false); }. . static UserInitializationHandle createUserInitialization(KernelHandle& kernel, const std::string& name_type). {	return UserInitializationHandle(Setup::Initialization(*kernel.get(),name_type,false).get());}. . static SensitiveHandle createSensitive(KernelHandle& kernel, const std::string& name_type, const std::string& detector, bool shared). {	return SensitiveHandle(Setup::Sensitive(*kernel.get(),name_ty",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/issues/15221
