quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,wiki,url,total_similar,target_keywords,target_matched_words
Testability,missing the definition of __emutls_v._Init_thread_epoch; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '_Init_thread_abort' unresolved while linking function '??__Eid@?$num_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@2V0locale@2@A@YAXXZcling_module_10_'!; 131: You are probably missing the definition of _Init_thread_abort; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '_Init_thread_abort' unresolved while linking [cling interface function]!; 131: You are probably missing the definition of _Init_thread_abort; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '_Init_thread_header' unresolved while linking [cling interface function]!; 131: You are probably missing the definition of _Init_thread_header; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '__emutls_get_address' unresolved while linking [cling interface function]!; 131: You are probably missing the definition of __emutls_get_address; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '_Init_thread_footer' unresolved while linking [cling interface function]!; 131: You are probably missing the definition of _Init_thread_footer; 131: Maybe you need to load the corresponding shared library?; 131: IncrementalExecutor::executeFunction: symbol '__emutls_v._Init_thread_epoch' unresolved while linking [cling interface function]!; 131: You are probably missing the definition of __emutls_v._Init_thread_epoch; 131: Maybe you need to load the corresponding shared library?; 131: CMake Error at C:/Users/bellenot/git/master/cmake/modules/RootTestDriver.cmake:232 (message):; 131: error code: -529697949; 131:; 131:; 1/1 Test #131: tutorial-dataframe-tdf003_profiles ...***Failed 3.13 sec; ```,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1607#issuecomment-364363584:4804,Test,Test,4804,https://root.cern,https://github.com/root-project/root/pull/1607#issuecomment-364363584,1,['Test'],['Test']
Testability,"mit history also contains the proof of concept version, the benchmark results of which were presented at [ACAT19](https://indico.cern.ch/event/708041/contributions/3276177/) and [CHEP19](https://doi.org/10.1051/epjconf/202024506027) (and [preliminary results at the 2018 ROOT Users workshop in Sarajevo](https://indico.cern.ch/event/697389/contributions/3062028/)). That version was redesigned starting from 2019 to better integrate with the rest of the code and at the same time untangle the test statistics classes to conceptually bring them closer to the math, instead of the more implementation-detail oriented existing design (RooAbsTestStatistic et al.). The new packages include the following tests, which should probably still be added to the testing infrastructure somehow:. 1. MultiProcess:; 1. test_RooFitMultiProcess_Messenger; 2. test_RooFitMultiProcess_ProcessManager; 3. test_RooFitMultiProcess_Job; 2. TestStatistics:; 1. testLikelihoodGradientJob; 2. testLikelihoodSerial; 3. testRooRealL; 3. RooFitZMQ:; 1. test_RooFitZMQ; 2. test_RooFitZMQ_polling; 3. test_RooFitZMQ_HWM; 4. test_RooFitZMQ_load_balancing; 4. RooFitCore:; 1. testRooGradMinimizer; 2. testBidirMMapPipe; 3. testMPFEnll. From my side (and that of the NL eScience Center), the project has ended and time has run out to make any further major contributions to it, except, of course finishing this PR and providing help to get it working and to possibly hand over further development :). Here are some notes for possible future work:; - RooFitZMQ includes an extension of ZeroMQ itself: a ppoll function. This function should ideally be contributed to ZeroMQ, but I have had no time for this. The motivation behind ppoll is given in this [blog post](https://blog.esciencecenter.nl/combining-zeromq-posix-signals-b754f6f29cd6).; - At the last moment, I decided to reimplement part of the Queue functionality. The task distribution and parameter updating functionalities are now done directly using appropriate ZeroMQ socke",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/pull/8294:4273,test,testRooRealL,4273,https://root.cern,https://github.com/root-project/root/pull/8294,1,['test'],['testRooRealL']
Testability,mits.cxx:144:9: error: call to deleted constructor of 'ROOT::Experimental::RNTupleDescriptor' ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:145:9: error: call to deleted constructor of 'ROOT::Experimental::RNTupleModel' ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:146:29: error: member reference type 'ROOT::Experimental::RNTupleDescriptor' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:147:30: error: member reference type 'ROOT::Experimental::RNTupleDescriptor' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:150:24: error: member reference type 'ROOT::Experimental::RNTupleDescriptor' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:151:24: error: member reference type 'ROOT::Experimental::RNTupleDescriptor' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:153:20: error: member reference type 'ROOT::Experimental::RNTupleModel' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:153:39: error: member reference type 'ROOT::Experimental::REntry' is not a pointer; did you mean to use '.'? ; - [2024-01-29T18:29:43.324Z] /Users/sftnight/build/workspace/root-pullrequests-build/root/tree/ntuple/v7/test/ntuple_limits.cxx:153:41: error: no member named 'Get' in 'ROOT::Experimental::REntry' . And 11 more,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/14476#issuecomment-1915324920:1629,test,test,1629,https://root.cern,https://github.com/root-project/root/pull/14476#issuecomment-1915324920,4,['test'],['test']
Testability,mizer](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.math.genetic/test/genetic_testGAMinimizer/); - [projectroot.math.genetic.test.genetic_GAMinTutorial](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.math.genetic/test/genetic_GAMinTutorial/); - [projectroot.roofit.RDataFrameHelpers.test.gtest_roofit_RDataFrameHelpers_test_testActionHelpers](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.roofit.RDataFrameHelpers/test/gtest_roofit_RDataFrameHelpers_test_testActionHelpers/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_TestOptimizeConfigParameters](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_TestOptimizeConfigParameters/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rtensor_utils](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rtensor_utils/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rstandardscaler](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rstandardscaler/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rreader](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rreader/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_branchlessForest](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_branchlessForest/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rbdt](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109328/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rbdt/). And 22 more,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/7398#issuecomment-791994921:1518,test,testReport,1518,https://root.cern,https://github.com/root-project/root/pull/7398#issuecomment-791994921,14,['test'],"['test', 'testReport']"
Testability,mizer](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.math.genetic/test/genetic_testGAMinimizer/); - [projectroot.math.genetic.test.genetic_GAMinTutorial](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.math.genetic/test/genetic_GAMinTutorial/); - [projectroot.roofit.RDataFrameHelpers.test.gtest_roofit_RDataFrameHelpers_test_testActionHelpers](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.roofit.RDataFrameHelpers/test/gtest_roofit_RDataFrameHelpers_test_testActionHelpers/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_TestOptimizeConfigParameters](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_TestOptimizeConfigParameters/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rtensor_utils](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rtensor_utils/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rstandardscaler](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rstandardscaler/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rreader](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rreader/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_branchlessForest](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_branchlessForest/); - [projectroot.tmva.tmva.test.gtest_tmva_tmva_test_rbdt](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/109344/testReport/projectroot.tmva.tmva/test/gtest_tmva_tmva_test_rbdt/). And 22 more,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/7398#issuecomment-792294516:1518,test,testReport,1518,https://root.cern,https://github.com/root-project/root/pull/7398#issuecomment-792294516,14,['test'],"['test', 'testReport']"
Testability,"mldoc"" ""-P"" ""C:/Users/bellenot/build/release/RootTestDriver.cmake""; 993: Environment variables:; 993: ROOT_HIST=0; 993: Test timeout computed to be: 1500; 993: input_line_35:10:7: warning: ignoring return value of function declared with 'nodiscard' attribute [-Wunused-result]; 993: ((const shared_ptr<ROOT::Experimental::RCanvas>*)obj)->operator-><ROOT::Experimental::RCanvas, 0>();; 993: ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~; 993: input_line_39:10:7: warning: ignoring return value of function declared with 'nodiscard' attribute [-Wunused-result]; 993: ((const shared_ptr<ROOT::Experimental::RBox>*)obj)->operator-><ROOT::Experimental::RBox, 0>();; 993: ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~; 993: Traceback (most recent call last):; 993: File ""C:\Users\bellenot\git\master\tutorials\launcher.py"", line 34, in <module>; 993: spec.loader.exec_module(module); 993: File ""<frozen importlib._bootstrap_external>"", line 850, in exec_module; 993: File ""<frozen importlib._bootstrap>"", line 228, in _call_with_frames_removed; 993: File ""C:/Users/bellenot/git/master/tutorials/rcanvas/rbox.py"", line 24, in <module>; 993: box1.border.color = RColor.kBlue; 993: AttributeError: <class cppyy.gbl.ROOT.Experimental.RColor at 0x12092B98> has no attribute 'kBlue'. Full details:; 993: attribute access requires an instance; 993: 'ROOT::Experimental::RColor::kBlue' is not a known C++ class; 993: 'kBlue' is not a known C++ template; 993: 'kBlue' is not a known C++ enum; 993: CMake Error at C:/Users/bellenot/build/release/RootTestDriver.cmake:227 (message):; 993: error code: 1; 993:; 993:; 1/1 Test #993: tutorial-rcanvas-rbox-py .........***Failed 3.69 sec. 0% tests passed, 1 tests failed out of 1. Label Time Summary:; tutorial = 3.69 sec*proc (1 test). Total Test time (real) = 6.60 sec. The following tests FAILED:; 993 - tutorial-rcanvas-rbox-py (Failed); Errors while running CTest; ```",MatchSource.ISSUE,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9035:2218,Test,Test,2218,https://root.cern,https://github.com/root-project/root/pull/9035,6,"['Test', 'test']","['Test', 'test', 'tests']"
Testability,mmon/bitscanintrinsics.h:37:13: warning: '_bit_scan_forward' macro redefined [-Wmacro-redefined] ; - [2020-09-01T11:20:42.381Z] include/Vc/scalar/../common/../sse/../common/bitscanintrinsics.h:44:13: warning: '_bit_scan_reverse' macro redefined [-Wmacro-redefined] ; - [2020-09-01T11:20:42.381Z] include/Vc/scalar/../common/../sse/../common/bitscanintrinsics.h:37:13: warning: '_bit_scan_forward' macro redefined [-Wmacro-redefined] ; - [2020-09-01T11:20:42.381Z] include/Vc/scalar/../common/../sse/../common/bitscanintrinsics.h:44:13: warning: '_bit_scan_reverse' macro redefined [-Wmacro-redefined] ; - [2020-09-01T11:20:42.382Z] include/Vc/scalar/../common/../sse/../common/bitscanintrinsics.h:37:13: warning: '_bit_scan_forward' macro redefined [-Wmacro-redefined] ; - [2020-09-01T11:20:42.382Z] include/Vc/scalar/../common/../sse/../common/bitscanintrinsics.h:44:13: warning: '_bit_scan_reverse' macro redefined [-Wmacro-redefined] . And 552 more. ### Failing tests:; - [projectroot.core.meta.test.gtest_core_meta_test_testTClass](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/94408/testReport/projectroot.core.meta/test/gtest_core_meta_test_testTClass/); - [projectroot.core.metacling.test.gtest_core_metacling_test_coremetaclingtestUnit](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/94408/testReport/projectroot.core.metacling/test/gtest_core_metacling_test_coremetaclingtestUnit/); - [projectroot.roottest.scripts.roottest_scripts_utils](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/94408/testReport/projectroot.roottest/scripts/roottest_scripts_utils/); - [projectroot.roottest.cling.const.roottest_cling_const_run2](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/94408/testReport/projectroot.roottest.cling/const/roottest_cling_const_run2/); - [projectroot.roottest.cling.const.roottest_cling_const_constCharTest](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-b,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6286#issuecomment-684788158:2153,test,test,2153,https://root.cern,https://github.com/root-project/root/pull/6286#issuecomment-684788158,1,['test'],['test']
Testability,mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/root/tree/tree/test/inc -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/root/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/google,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/4346#issuecomment-529005715:7027,test,test,7027,https://root.cern,https://github.com/root-project/root/pull/4346#issuecomment-529005715,8,['test'],['test']
Testability,mnt/build/workspace/root-pullrequests-build/root/core/meta/inc -I/mnt/build/workspace/root-pullrequests-build/root/core/gui/inc -I/mnt/build/workspace/root-pullrequests-build/root/core/textinput/inc -I/mnt/build/workspace/root-pullrequests-build/root/math/vecops/inc -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/root/math/vecops/inc -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/root/math/vecops -writeEmptyRootPCM ROOT/RAdoptAllocator.hxx ROOT/RVec.hxx /mnt/build/workspace/root-pullrequests-build/root/math/vecops/inc/LinkDef.h ; - FAILED: cd /mnt/build/workspace/root-pullrequests-build/build/tree/tree/test && /usr/local/bin/cmake -E env LD_LIBRARY_PATH=/mnt/build/workspace/root-pullrequests-build/build/lib: ROOTIGNOREPREFIX=1 /mnt/build/workspace/root-pullrequests-build/build/bin/rootcling -rootbuild -v2 -f G__SillyStruct.cxx -s /mnt/build/workspace/root-pullrequests-build/build/tree/tree/test/libSillyStruct.so -m libRIO_rdict.pcm -excludePath /mnt/build/workspace/root-pullrequests-build/root -excludePath /mnt/build/workspace/root-pullrequests-build/build -rml libSillyStruct.so -rmf /mnt/build/workspace/root-pullrequests-build/build/tree/tree/test/libSillyStruct.rootmap -I/mnt/build/workspace/root-pullrequests-build/root -I/mnt/build/workspace/root-pullrequests-build/build/etc/cling/ -I/mnt/build/workspace/root-pullrequests-build/build/include -I/mnt/build/workspace/root-pullrequests-build/root/tree/tree/test/inc -I/mnt/build/workspace/root-pullrequests-build/build/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googletest/include -I/mnt/build/workspace/root-pullrequests-build/build/googletest-prefix/src/googletest/googlemock/include -I/mnt/build/workspace/root-pullrequests-build/root/tree/tree/test -I/mnt/build/workspace/root-pullrequests-build/root/io/io/inc -I/mnt/build/workspace/root-pullre,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/4675#issuecomment-565386571:6589,test,test,6589,https://root.cern,https://github.com/root-project/root/pull/4675#issuecomment-565386571,1,['test'],['test']
Testability,"mnt/build/workspace/root-pullrequests-build/root/graf3d/ftgl/src/FTVectoriser.cxx:189:76: warning: cast between incompatible function types from ‘void (*)(FTMesh*)’ to ‘GLUTesselatorFunction’ {aka ‘void (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/graf3d/ftgl/src/FTVectoriser.cxx:190:76: warning: cast between incompatible function types from ‘void (*)(GLenum, FTMesh*)’ {aka ‘void (*)(unsigned int, FTMesh*)’} to ‘GLUTesselatorFunction’ {aka ‘void (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] . And 1184 more. ### Failing tests:; - [projectroot.roottest.python.JupyROOT.roottest_python_JupyROOT_cppcompleter_doctest](https://epsft-jenkins.cern.ch/job/root-pullrequests-build/52667/testReport/projectroot.roottest.python/JupyROOT/roottest_python_JupyROOT_cppcompleter_doctest/); - [projectroot.roottest.python.JupyROOT.roottest_python_JupyROOT_utils_doctest](https://epsft-jenkins.cern.ch/job/root-pullrequests-build/52667/testReport/projectroot.roottest.python/JupyROOT/roottest_python_JupyROOT_utils_doctest/)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/3347#issuecomment-459054611:2761,test,tests,2761,https://root.cern,https://github.com/root-project/root/pull/3347#issuecomment-459054611,3,['test'],"['testReport', 'tests']"
Testability,mnt/build/workspace/root-pullrequests-build/root/math/matrix/inc -I/mnt/build/workspace/root-pullrequests-build/root/math/vecops/inc -Itree/dataframe/test -I/mnt/build/workspace/root-pullrequests-build/root/net/net/inc -I/mnt/build/workspace/root-pullrequests-build/root/io/io/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf2d/gpad/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf2d/graf/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf3d/g3d/inc -I/mnt/build/workspace/root-pullrequests-build/root/test/unit_testing_support/. -isystem googletest-prefix/src/googletest/googletest/include -isystem googletest-prefix/src/googletest/googlemock/include -fdiagnostics-color=always -std=c++14 -pipe -Wshadow -Wall -W -Woverloaded-virtual -fsigned-char -pthread -O3 -std=c++14 -MD -MT tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o -MF tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o.d -o tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o -c /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/test/dataframe_helpers.cxx ; - [2022-01-11T12:49:53.708Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDataFrame&)’ ; - [2022-01-11T12:49:53.708Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDF::RResultPtr&lt;double&gt;&)’ ; - [2022-01-11T12:49:53.708Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDF::RResultPtr&lt;long long unsigned int&gt;&)’ ; - [2022-01-11T12:49:53.708Z] /mnt/build/workspace/root-pullrequests-build/root/tree/datafram,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9540#issuecomment-1009933910:2919,test,test,2919,https://root.cern,https://github.com/root-project/root/pull/9540#issuecomment-1009933910,1,['test'],['test']
Testability,mnt/build/workspace/root-pullrequests-build/root/math/matrix/inc -I/mnt/build/workspace/root-pullrequests-build/root/math/vecops/inc -Itree/dataframe/test -I/mnt/build/workspace/root-pullrequests-build/root/net/net/inc -I/mnt/build/workspace/root-pullrequests-build/root/io/io/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf2d/gpad/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf2d/graf/inc -I/mnt/build/workspace/root-pullrequests-build/root/graf3d/g3d/inc -I/mnt/build/workspace/root-pullrequests-build/root/test/unit_testing_support/. -isystem googletest-prefix/src/googletest/googletest/include -isystem googletest-prefix/src/googletest/googlemock/include -fdiagnostics-color=always -std=c++14 -pipe -Wshadow -Wall -W -Woverloaded-virtual -fsigned-char -pthread -O3 -std=c++14 -MD -MT tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o -MF tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o.d -o tree/dataframe/test/CMakeFiles/dataframe_helpers.dir/dataframe_helpers.cxx.o -c /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/test/dataframe_helpers.cxx ; - [2022-01-11T13:01:29.213Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDataFrame&)’ ; - [2022-01-11T13:01:29.213Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDF::RResultPtr&lt;double&gt;&)’ ; - [2022-01-11T13:01:29.213Z] /mnt/build/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDFHelpers.hxx:121:17: error: no match for call to ‘(ROOT::Internal::RDF::GraphDrawing::GraphCreatorHelper) (ROOT::RDF::RResultPtr&lt;long long unsigned int&gt;&)’ ; - [2022-01-11T13:01:29.213Z] /mnt/build/workspace/root-pullrequests-build/root/tree/datafram,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9540#issuecomment-1009942926:2919,test,test,2919,https://root.cern,https://github.com/root-project/root/pull/9540#issuecomment-1009942926,1,['test'],['test']
