id,quality_attribute,keyword,matched_word,match_idx,sentence,source,filename,author,repo,version,wiki,url
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/zstd,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/dict_source,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:15,Deployability,release,release,15,# Retrieve all release tags,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:12,Deployability,release,release,12,# Build all release zstd,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/zstd.<TAG>,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/<TAG>,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/v0.5.0/dictBuilder,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:16,Testability,test,tests,16,# /path/to/zstd/tests/versionsTest/<TAG>/programs,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py:53,Testability,test,test,53,# remove any remaining *.zst and *.dec from previous test,MatchSource.CODE_COMMENT,lib/zstd/tests/test-zstd-versions.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/test-zstd-versions.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:23,Modifiability,variab,variables,23,# Standard environment variables,MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:22,Modifiability,variab,variables,22,# Fuzzing environment variables,MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:24,Modifiability,variab,variables,24,# Sanitizer environment variables,MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:39,Modifiability,variab,variables,39,"""""""; Look for flags set by environment variables.; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:97,Modifiability,variab,variables,97,"""""""; Cleans the repository and builds a fuzz target (or all).; Many flags default to environment variables (default says $X='y').; Options that aren't enabling features default to the correct values for; zstd.; Enable sanitizers with --enable-*san.; For regression testing just build.; For libFuzzer set LIB_FUZZING_ENGINE and pass --enable-coverage.; For AFL set CC and CXX to AFL's compilers and set; LIB_FUZZING_ENGINE='libregression.a'.; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:218,Security,sanitiz,sanitizers,218,"""""""; Cleans the repository and builds a fuzz target (or all).; Many flags default to environment variables (default says $X='y').; Options that aren't enabling features default to the correct values for; zstd.; Enable sanitizers with --enable-*san.; For regression testing just build.; For libFuzzer set LIB_FUZZING_ENGINE and pass --enable-coverage.; For AFL set CC and CXX to AFL's compilers and set; LIB_FUZZING_ENGINE='libregression.a'.; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:265,Testability,test,testing,265,"""""""; Cleans the repository and builds a fuzz target (or all).; Many flags default to environment variables (default says $X='y').; Options that aren't enabling features default to the correct values for; zstd.; Enable sanitizers with --enable-*san.; For regression testing just build.; For libFuzzer set LIB_FUZZING_ENGINE and pass --enable-coverage.; For AFL set CC and CXX to AFL's compilers and set; LIB_FUZZING_ENGINE='libregression.a'.; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:303,Modifiability,variab,variable,303,"""""""; Runs an afl-fuzz job.; Passes all extra arguments to afl-fuzz.; The fuzzer should have been built with CC/CXX set to the AFL compilers,; and with LIB_FUZZING_ENGINE='libregression.a'.; Takes input from CORPORA and writes output to OUTPUT.; Uses AFL_FUZZ as the binary (set from flag or environment variable).; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py:33,Testability,test,tests,33,"""""""; Runs one or more regression tests.; The fuzzer should have been built with with; LIB_FUZZING_ENGINE='libregression.a'.; Takes input from CORPORA.; """"""",MatchSource.CODE_COMMENT,lib/zstd/tests/fuzz/fuzz.py,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/MMseqs2/tree/15-6f452/lib/zstd/tests/fuzz/fuzz.py
