quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,filename,wiki,url,total_similar,target_keywords,target_matched_words,format_prompt,to_eliminate,reason
Modifiability,"""""""Returns the shape of each tensor in the model at checkpoint_path. Args:; checkpoint_path: string. The path to a tensorflow checkpoint containing a; model whose tensor shapes we want to get.; variables_to_get: options, list of strings. If provided, only returns the; shapes of tensors in variables whose name is present in this list. If; None, the default, gets all of the tensors. A KeyError will be raised if; any variable name in variables_to_get isn't present in the checkpointed; model. Returns:; A dictionary mapping variable names [string] to tensor shapes [tuple].; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/dv_utils.py:290,variab,variables,290,deepvariant/dv_utils.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/dv_utils.py,3,['variab'],"['variable', 'variables']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Returns the shape of each tensor in the model at checkpoint_path. Args:; checkpoint_path: string. The path to a tensorflow checkpoint containing a; model whose tensor shapes we want to get.; variables_to_get: options, list of strings. If provided, only returns the; shapes of tensors in variables whose name is present in this list. If; None, the default, gets all of the tensors. A KeyError will be raised if; any variable name in variables_to_get isn't present in the checkpointed; model. Returns:; A dictionary mapping variable names [string] to tensor shapes [tuple].; """"""
",True,"This text is an API documentation or specification that lists parameters and return types, which are typically not meaningful for human readers and should be filtered out."
Modifiability,"""""""Save an array as a PNG image with PIL and show it. Args:; arr: numpy array. Should be 2-dimensional or 3-dimensional where the third; dimension has 3 channels.; path: str. Path for the image output. Default is /tmp/tmp.png for quickly; showing the image in a notebook.; show: bool. Whether to show the image using IPython utilities, only works in; notebooks.; vmin: number. Minimum data value, which will correspond to black in; greyscale or lack of each color in RGB images. Default None takes the; minimum of the data from arr.; vmax: number. Maximum data value, which will correspond to white in; greyscale or full presence of each color in RGB images. Default None takes; the max of the data from arr.; scale: integer. Number of pixels wide and tall to show each cell in the; array. This sizes up the image while keeping exactly the same number of; pixels for every cell in the array, preserving resolution and preventing; any interpolation or overlapping of pixels. Default None adapts to the; size of the image to multiply it up until a limit of 500 pixels, a; convenient size for use in notebooks. If saving to a file for automated; processing, scale=1 is recommended to keep output files small and simple; while still retaining all the information content.; labels: list of str. Labels to show across the top of the image. Returns:; None. Saves an image at path and optionally shows it with IPython.display.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/vis.py:987,adapt,adapts,987,third_party/nucleus/util/vis.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/vis.py,1,['adapt'],['adapts'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Save an array as a PNG image with PIL and show it. Args:; arr: numpy array. Should be 2-dimensional or 3-dimensional where the third; dimension has 3 channels.; path: str. Path for the image output. Default is /tmp/tmp.png for quickly; showing the image in a notebook.; show: bool. Whether to show the image using IPython utilities, only works in; notebooks.; vmin: number. Minimum data value, which will correspond to black in; greyscale or lack of each color in RGB images. Default None takes the; minimum of the data from arr.; vmax: number. Maximum data value, which will correspond to white in; greyscale or full presence of each color in RGB images. Default None takes; the max of the data from arr.; scale: integer. Number of pixels wide and tall to show each cell in the; array. This sizes up the image while keeping exactly the same number of; pixels for every cell in the array, preserving resolution and preventing; any interpolation or overlapping of pixels. Default None adapts to the; size of the image to multiply it up until a limit of 500 pixels, a; convenient size for use in notebooks. If saving to a file for automated; processing, scale=1 is recommended to keep output files small and simple; while still retaining all the information content.; labels: list of str. Labels to show across the top of the image. Returns:; None. Saves an image at path and optionally shows it with IPython.display.; """"""
",False,"The text contains a method description, including arguments, their types, descriptions, and return value. However, since this is a function or method definition rather than plain human-readable explanation, the entire content should be filtered out as it's part of API documentation which can confuse or mislead users who are not familiar with the underlying system."
Modifiability,"""""""Test that we get the right error when the plugin cannot load.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/genomics_io_noplugin_test.py:45,plugin,plugin,45,third_party/nucleus/io/genomics_io_noplugin_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/genomics_io_noplugin_test.py,1,['plugin'],['plugin'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Test that we get the right error when the plugin cannot load.""""""
",False,
Modifiability,"""""""Tests for genomics_io's plugin system.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/genomics_io_noplugin_test.py:27,plugin,plugin,27,third_party/nucleus/io/genomics_io_noplugin_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/genomics_io_noplugin_test.py,1,['plugin'],['plugin'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Tests for genomics_io's plugin system.""""""
",False,"The provided text is a sentence that explains the purpose of testing something related to genomics_io's plugin system. It is written in natural language and does not contain any code snippets, logs, API documentation, or other programmatic content. Instead, it provides meaningful information about the tests being conducted, which falls under the category of explanatory or descriptive content."
Modifiability,"""""""Writes the dataset_config to a human-readable text format. Args:; dataset_config: DeepVariantDatasetConfig. The config to be written out.; dataset_config_filename: String. Path to the output pbtxt file.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py:115,config,config,115,deepvariant/data_providers.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py,1,['config'],['config'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Writes the dataset_config to a human-readable text format. Args:; dataset_config: DeepVariantDatasetConfig. The config to be written out.; dataset_config_filename: String. Path to the output pbtxt file.; """"""
",False,"The provided text includes an API parameter list (e.g., 'Args:') and a brief description of their usage, which is typical in API documentation or specifications. The content discusses parameters and their purposes without offering complete sentences that would be considered human-readable prose."
Modifiability,"""""""tf.data.Dataset loading function. Args:; path: the input filename for a tfrecord[.gz] file containing examples. Can; contain sharding designators.; config: A configuration file.; mode: One of ['train', 'tune', 'predict']; strategy: A tf.distribute.Strategy.; n_epochs: Number of epochs.; limit: Limit the number of batches for testing purposes. Returns:; tf.data.Dataset; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py:151,config,config,151,deepvariant/data_providers.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py,2,['config'],"['config', 'configuration']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""tf.data.Dataset loading function. Args:; path: the input filename for a tfrecord[.gz] file containing examples. Can; contain sharding designators.; config: A configuration file.; mode: One of ['train', 'tune', 'predict']; strategy: A tf.distribute.Strategy.; n_epochs: Number of epochs.; limit: Limit the number of batches for testing purposes. Returns:; tf.data.Dataset; """"""
",False,
Modifiability,"# 'layer_with_weights-0/kernel/.ATTRIBUTES/VARIABLE_VALUE' seems to the main; # variable to look at. I'm not sure if this heuristics will always work.; # TODO",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py:80,variab,variable,80,deepvariant/keras_modeling.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py,1,['variab'],['variable'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # 'layer_with_weights-0/kernel/.ATTRIBUTES/VARIABLE_VALUE' seems to the main; # variable to look at. I'm not sure if this heuristics will always work.; # TODO
",False,"The text contains sentences that are complete and meaningful, discussing concepts and ideas related to the main topic."
Modifiability,"# ---------------------------------------------------------------------------; # Set configuration settings.; # ---------------------------------------------------------------------------",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py:85,config,configuration,85,deepvariant/realigner/realigner.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py,1,['config'],['configuration'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # ---------------------------------------------------------------------------; # Set configuration settings.; # ---------------------------------------------------------------------------
",True,"The content consists of a configuration file snippet which includes setting up parameters and variables, likely related to system setup or build processes. This type of text is typically associated with code snippets, configuration files, or build systems output, which should be filtered out as per the evaluation criteria."
Modifiability,"# ================= #; # Setup Checkpoint #; # ================= #; # The state object allows checkpointing of the model and associated variables; # for the optimizer, step, and train/tune metrics.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/train.py:136,variab,variables,136,deepvariant/train.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/train.py,1,['variab'],['variables'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # ================= #; # Setup Checkpoint #; # ================= #; # The state object allows checkpointing of the model and associated variables; # for the optimizer, step, and train/tune metrics.
",False,No reason to eliminate
Modifiability,"# Check all configurations for the CANDIDATES enumeration:",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py:12,config,configurations,12,deepvariant/labeler/haplotype_labeler_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py,1,['config'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Check all configurations for the CANDIDATES enumeration:
",False,"The text appears to be a JSON-like object describing configuration options, but it's not clear if this is code or part of an API documentation. However, since the content consists of key-value pairs and lacks surrounding context that would suggest it's meant for human reading, it might be considered primarily for programmatic use. Additionally, the structure aligns with typical JSON or configuration data formats."
Modifiability,"# Check all configurations for the ONLY_HOM_REF enumeration:",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py:12,config,configurations,12,deepvariant/labeler/haplotype_labeler_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py,1,['config'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Check all configurations for the ONLY_HOM_REF enumeration:
",False,
Modifiability,"# Check all configurations for the TRUTH enumeration:",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py:12,config,configurations,12,deepvariant/labeler/haplotype_labeler_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py,1,['config'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Check all configurations for the TRUTH enumeration:
",True,This is a JSON representation of configuration data and should be filtered out as it's code-like and not human-readable text.
Modifiability,"# Collapse the probabilities of all configurations to a single GL for each; # allele, independently for each variant.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/haplotypes.py:36,config,configurations,36,deepvariant/haplotypes.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/haplotypes.py,1,['config'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Collapse the probabilities of all configurations to a single GL for each; # allele, independently for each variant.
",True,Code snippet with syntax and keywords like 'allele'
Modifiability,"# Configure the learning rate using an exponetial decay.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling.py:2,Config,Configure,2,deepvariant/modeling.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling.py,1,['Config'],['Configure'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Configure the learning rate using an exponetial decay.
",False,The text is a complete and meaningful sentence discussing a concept related to machine learning.
Modifiability,"# Create a ""new"" model from the updated configuration and load the original; # model's weights.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py:40,config,configuration,40,deepvariant/keras_modeling.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py,1,['config'],['configuration'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Create a ""new"" model from the updated configuration and load the original; # model's weights.
",False,
Modifiability,"# Create two model variable and one regular variables.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py:19,variab,variable,19,deepvariant/modeling_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py,2,['variab'],"['variable', 'variables']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Create two model variable and one regular variables.
",False,
Modifiability,"# Direct assignment on a repeated message field is not allowed, so setting; # the cigar by using 'extend'.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py:98,extend,extend,98,deepvariant/realigner/realigner.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py,1,['extend'],['extend'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Direct assignment on a repeated message field is not allowed, so setting; # the cigar by using 'extend'.
",False,
Modifiability,"# Ensure model weights have not changed after adding regularization layers.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py:68,layers,layers,68,deepvariant/keras_modeling.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/keras_modeling.py,1,['layers'],['layers'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Ensure model weights have not changed after adding regularization layers.
",True,"The text is a method comment or documentation related to code, which falls under the category of programmatic API description. It uses technical terms like 'model weights' and mentions 'regularization layers,' which are relevant to machine learning or deep learning contexts."
Modifiability,"# Excluding model/l1 variables gives us w2 and w3.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py:21,variab,variables,21,deepvariant/modeling_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py,1,['variab'],['variables'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Excluding model/l1 variables gives us w2 and w3.
",False,
Modifiability,"# Excluding the root model scope also produces no variables..",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py:50,variab,variables,50,deepvariant/modeling_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/modeling_test.py,1,['variab'],['variables'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Excluding the root model scope also produces no variables..
",False,
