quality_attribute,keyword,matched_word,sentence,source,author,repo,version,url
Usability,learn,learning,> Is the new Java library for deep learning ready yet?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/68#issuecomment-1455823190
Usability,learn,learning,> > Is the new Java library for deep learning ready yet?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/68#issuecomment-1460949099
Usability,simpl,simple,It's not that simple.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/71#issuecomment-657642225
Usability,guid,guidelines,d#macos) guidelines?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/74#issuecomment-659300697
Usability,resume,resume,esume(),MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/74#issuecomment-659307440
Usability,resume,resume,"y"", line 141, in resume",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/74#issuecomment-659307440
Usability,user-friendly,user-friendly,for some context: we are currently setting up a user-friendly workflow for users to train stardist and we stumbled over this line.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/75#issuecomment-661014557
Usability,clear,clear,"One more point: the variable name `use_gpu` could maybe be renamed to `use_gpu_for_data_processing` or so; because now it implies that `use_gpu = False` means the gpu is not used at all (which I know is not the case, but doesn't become quite clear from the notebook).",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/75#issuecomment-661014557
Usability,clear,clears,Hope that clears it up a bit and thanks for the feedback!,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/75#issuecomment-661022071
Usability,feedback,feedback,Hope that clears it up a bit and thanks for the feedback!,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/75#issuecomment-661022071
Usability,feedback,feedback,"Great to hear, thanks for the feedback!",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/78#issuecomment-839779331
Usability,feedback,feedback,Thanks for the feedback!,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/80#issuecomment-672828787
Usability,clear,clear,Im sorry if I was not clear.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/84#issuecomment-682469217
Usability,clear,clearer,"I hope I was a bit clearer,",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/84#issuecomment-682469217
Usability,simpl,simply,"If it has similar size than the training stacks, you can simply use `model.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/87#issuecomment-691208486
Usability,clear,clear,"As you say, a diagram would make this clear.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/87#issuecomment-691208486
Usability,simpl,simply,"First results from StarDist seem already much better at creating nice round cells, but in order to train StarDist I simply separated my binary mask using connex component : so my ground truth for StarDist never really shows adjacent cells (as they are merged into one same label).",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/87#issuecomment-691334428
Usability,simpl,simply,"> First results from StarDist seem already much better at creating nice round cells, but in order to train StarDist I simply separated my binary mask using connex component : so my ground truth for StarDist never really shows adjacent cells (as they are merged into one same label).",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/87#issuecomment-692842138
Usability,simpl,simply,"First, to rule out Snakemake as an issue, did you try to simply load the pre-trained model in a Python shell?",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/93#issuecomment-716223889
Usability,simpl,simply,"First, to rule out Snakemake as an issue, did you try to simply load the pre-trained model in a Python shell?",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/93#issuecomment-716329806
Usability,simpl,simply,> If it simply calling the model with the same name and basedir ?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/95#issuecomment-716120226
Usability,simpl,simply,Training a model is very time consuming and simply running a single command might destroy it so IMHO it is a valuable addition to the readme ^^ But I am on the repeat things over school ^^,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/95#issuecomment-716247005
Usability,feedback,feedback,Thank you for your feedback.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/102#issuecomment-728158838
Usability,simpl,simply,"Lambda Stack, Docker container), or simply wait until the latest version of TensorFlow supports RTX 30 series GPUs.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/104#issuecomment-740151822
Usability,feedback,feedback,I will look at the Docker container and post back my feedback.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/104#issuecomment-740572700
Usability,simpl,simple-guide-deep-learning-with-rtx-,hwong/the-simple-guide-deep-learning-with-rtx-3090-cuda-cudnn-tensorflow-keras-pytorch-e88a2a8249bc,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/104#issuecomment-740572700
Usability,simpl,simple-guide-deep-learning-with-rtx-,hwong/the-simple-guide-deep-learning-with-rtx-3090-cuda-cudnn-tensorflow-keras-pytorch-e88a2a8249bc,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/104#issuecomment-744024006
Usability,guid,guide-microsoft-windows,om/cuda/cuda-installation-guide-microsoft-windows/index.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/104#issuecomment-744024006
Usability,simpl,simply,The variable `NVIDIA_DRIVER_VERSION` is simply used to indicate the name of a package to be installed.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/108#issuecomment-754113033
Usability,learn,learning,I would suggest to use your own computer if you're (starting to get) serious about using deep learning in your facility.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/115#issuecomment-782405792
Usability,learn,learning,This does not match any changes in learning rate either.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/116#issuecomment-786602735
Usability,learn,learning,"> After learning, when I apply to predictions on new images the issues is that the Z is right (because below 64) but the X and Y are way too small because of the FOV of [ 64 128 128] .",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/118#issuecomment-785909768
Usability,feedback,feedback,"We should add that to the notebook, so thanks for the feedback!",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/119#issuecomment-787089461
Usability,simpl,simply,Because the unsophisticated solution to the problem was to just simply restart the whole computer.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/120#issuecomment-786042728
Usability,simpl,simply,"Btw, I got TensorFlow with GPU support working (also on Windows) by simply installing [this conda environment](https://github.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/121#issuecomment-789241256
Usability,learn,learning,"I was wondering, is there already a way for me to set up transfer learning?",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/126#issuecomment-1302127675
Usability,simpl,simply,"So you could simply copy that folder somewhere, create a new model from that folder and then continue training with your own data.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/127#issuecomment-830683343
Usability,clear,clear,"Sorry, I may not have been as clear as I intended.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/133#issuecomment-831993257
Usability,clear,clearly,Something is clearly wrong here.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/133#issuecomment-832682530
Usability,simpl,simply,So simply converting them back to `int` at the beginning of your augmenter function should work.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/137#issuecomment-830686786
Usability,clear,clear,"`If you open a new topic, please provide a clear and concise description to understand and ideally reproduce the issue you're having (e.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/138#issuecomment-833452120
Usability,clear,clear,"> `If you open a new topic, please provide a clear and concise description to understand and ideally reproduce the issue you're having (e.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/138#issuecomment-833459146
Usability,feedback,feedback,Thanks for the feedback!,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/139#issuecomment-833649844
Usability,simpl,simply,"Yes, we simply max projected the labels.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/140#issuecomment-834236329
Usability,learn,learn,"However, wouldn't it be helpful to the network to learn the constraining neighbors of each nucleus at a time?",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/140#issuecomment-834275557
Usability,simpl,simple,It's a simple bug that I've [just fixed](https://github.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/154#issuecomment-885661470
Usability,learn,learning,"However, the `train_reduce_lr` parameter (with `patience ` given in epochs) will cause the learning rate to be automatically adjusted when training plateaus.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/160#issuecomment-896793257
Usability,clear,clear,"`If you open a new topic, please provide a clear and concise description to understand and ideally reproduce the issue you're having`",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/168#issuecomment-922922737
Usability,guid,guidance,> Is there any general guidance re: image scale and resolution or are there published statistics for the training sets?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/170#issuecomment-935189051
Usability,clear,clear,"Also, I can only run one of the tests successfully at a time, because tensorflow does not properly clear the gpu.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-966429985
Usability,clear,clear,"> Also, I can only run one of the tests successfully at a time, because tensorflow does not properly clear the gpu.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-968756455
Usability,resume,resume,This is the resume:,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-968831030
Usability,simpl,simplicity,ore for simplicity),MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-973972757
Usability,simpl,simplicity,ore for simplicity),MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-974111475
Usability,feedback,feedback,Regarding deemimagej support I am still waiting for the feedback from @esgomezm on https://github.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-979145489
Usability,feedback,feedback,Regarding the deepImageJ issues: we will need to wait for feedback from @esgomezm or @carlosuc3m.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-1034212624
Usability,feedback,feedback,It was quite confusing to me that there was no user feedback whether a model was successfully installed or not.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-1042890741
Usability,intuit,intuitive,Wouldn't it be more intuitive to have separate menu items for model testing and running?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-1047694133
Usability,simpl,simple,There's probably a relatively simple solution.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-1047715559
Usability,simpl,simple,"We will work on better post-processing integration, and there is probably a simple solution, but we don't want to block releasing the model zoo for now to incorporate it.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/171#issuecomment-1047715559
Usability,learn,learning,> I would like to perform transfer learning using your model **_'2D_versatile_fluo'_**.,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/172#issuecomment-964010767
Usability,learn,learning,This is how you can duplicate a pretrained model and prepare it for transfer learning:,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/172#issuecomment-964010767
Usability,learn,learning,"# change optimizer, especially to use smaller learning rate for finetuning",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/172#issuecomment-964010767
Usability,clear,clear,"I'm not sure how this behaves on x86, but Apple is pretty clear about tensorflow arm64 being macOS 12 and up.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/174#issuecomment-1282938048
Usability,simpl,simpler,"I think there is a simpler way of achieving this without using the tmpfile, see my comment in the code.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/187#issuecomment-1075281704
Usability,simpl,simpler,"> I think there is a simpler way of achieving this without using the tmpfile, see my comment in the code.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/pull/187#issuecomment-1075297878
Usability,simpl,simply,"I simply created a conda env with a yml file (see above) , specifying version  `stardist==0.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/191#issuecomment-1141976465
Usability,clear,clear,Can you clarify which part of the instructions didn't work or wasn't clear?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/218#issuecomment-1426873946
Usability,clear,clear,"Thanks, I believe things are clear for me now.",MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/222#issuecomment-1445371166
Usability,guid,guidance,Can you please point me to the relevant documentation or resources that I can refer to for guidance?,MatchSource.ISSUE_COMMENT,stardist,stardist,0.9.1,https://github.com/stardist/stardist/issues/226#issuecomment-1490364221
