quality_attribute,keyword,matched_word,sentence,source,author,repo,version,url
Usability,learn,learn,So I don't really think there's anything to learn or improve here.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/848#issuecomment-321400176
Usability,clear,clear,"If the headers are not found in other builds, please clear the build directory of the affected node(s), so that the roottest targets get recreated.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/851#issuecomment-321595336
Usability,clear,clearing,Those `VecCore not found` bugs should be fixed by clearing the build directory.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/855#issuecomment-321843681
Usability,simpl,simple,"Two simple fields, which can be ""NoStreamer"" and ""NoInputOperator""?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/864#issuecomment-322819174
Usability,feedback,feedback,Thanks for the feedback Philippe and Danilo!,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/864#issuecomment-322990975
Usability,simpl,simplified,You can start from a simplified version of the actual classes you are working with.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/864#issuecomment-325595999
Usability,simpl,simplest,It is simplest to,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/891#issuecomment-325334622
Usability,feedback,feedback,"Javier is testing this patch, so I marked as do-not-merge until I get positive feedback here.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/899#issuecomment-325365214
Usability,clear,clearer,"If not, I suggest putting it in a different module, so its clearer which macros are meant to be for public use.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/916#issuecomment-326541844
Usability,simpl,simplified,"We need to back port it but then the PR would be greatly simplified, wouldn't it?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/937#issuecomment-327141998
Usability,simpl,simply,In this case this true simply due to the fact that fBase is already an std::atomic.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/957#issuecomment-327819102
Usability,simpl,simple,I will add now also a simple test for the new mod.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/977#issuecomment-349961499
Usability,simpl,simplification,"h/how/integrate-root-my-project-cmake / to add a `-lRooFit` behind `root-config --libs`, so adding this to our build system doesn't appear to be a huge simplification for users.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1002#issuecomment-330508193
Usability,simpl,simple,"It could be, that after applying simple algorithm such gain will be negligible on realistic data.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1003#issuecomment-332276146
Usability,simpl,simple,"This PR skips offset array generation of ""simple objects of all different sizes"".",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1003#issuecomment-332277763
Usability,simpl,simple,"There does exist a common subset (simple types where all events have the same size); in those cases, they will result in mostly-identical output (the uncompressed basket from this PR will be a single byte larger).",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1003#issuecomment-332277763
Usability,simpl,simple,"My expectation, that simple approach gives 10% or maybe more - while it much more efficient in terms of produced data size.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1003#issuecomment-332284056
Usability,simpl,simple,Therefore I would recommend to try it first - it is really very simple.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1003#issuecomment-332284056
Usability,simpl,simple,"@dpiparo , we could start some simple APIs and I hope we could validate that ~3% does be caused by TTaskGroup.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1010#issuecomment-330704409
Usability,clear,cleared,"Please try again later, as disk space is being cleared now.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1023#issuecomment-330792382
Usability,clear,clear,"Also, in the blur, in it is not clear whether the call back will see the global partial result or the partial result so far on the 'current' thread.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331163715
Usability,clear,clear,> it is not clear whether the call back will see the global partial result or the partial result so far on the 'current' thread,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331171774
Usability,usab,usable,:-) No idea whether that's enough to make it usable.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331253724
Usability,simpl,simple,- Write a datasource that reads measurements coming from an oscilloscope/simple detector,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331348710
Usability,feedback,feedback,Thanks everyone for the valuable feedback!,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331721438
Usability,simpl,simpler,"I changed the behaviour of the feature to make it simpler to use correctly, and also added one or two perks:",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331721438
Usability,progress bar,progress bar,@peremato here is how one would implement a thread-safe progress bar for a TDF multi-thread analysis,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331722007
Usability,progress bar,progress bar,// Update progress bar every 100 events,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1037#issuecomment-331722007
Usability,simpl,simply,"So, I believe the easiest thing to do is simply to check for the CUDA version and require 9.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1040#issuecomment-331498473
Usability,simpl,simple,"om/dpiparo/vdt , which can be activated in ROOT with a simple ""-DVDT=ON"" and can be easily defaulted to ON given its size starting from 6.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1044#issuecomment-331526179
