quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Energy Efficiency,energy,energy,#   Option counterpoise- whether for interaction energy databases run in bsse-corrected or not,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20Option%20counterpoise-%20whether%20for%20interaction%20energy%20databases%20run%20in%20bsse-corrected%20or%20not
Energy Efficiency,energy,energy,#   Option relaxed- whether for non-frozen-monomer interaction energy databases include deformation correction or not?,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20Option%20relaxed-%20whether%20for%20non-frozen-monomer%20interaction%20energy%20databases%20include%20deformation%20correction%20or%20not%3F
Energy Efficiency,energy,energy,#   Option tabulate- whether tables of variables other than primary energy method are formed,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20Option%20tabulate-%20whether%20tables%20of%20variables%20other%20than%20primary%20energy%20method%20are%20formed
Energy Efficiency,energy,energy,"# TODO db(func=cbs,tabulate=[non-current-energy])  # broken",MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20TODO%20db%28func%3Dcbs%2Ctabulate%3D%5Bnon-current-energy%5D%29%20%20%23%20broken
Energy Efficiency,energy,energy,#   tabulate primary requested energy variable with statistics,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20tabulate%20primary%20requested%20energy%20variable%20with%20statistics
Integrability,wrap,wrappers,# Wrap any positional arguments into kwargs (for intercalls among wrappers),MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20Wrap%20any%20positional%20arguments%20into%20kwargs%20%28for%20intercalls%20among%20wrappers%29
Modifiability,variab,variables,#   Option tabulate- whether tables of variables other than primary energy method are formed,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20Option%20tabulate-%20whether%20tables%20of%20variables%20other%20than%20primary%20energy%20method%20are%20formed
Modifiability,variab,variables,#   tabulate requested process::environment variables,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20tabulate%20requested%20process%3A%3Aenvironment%20variables
Modifiability,variab,variable,"""""""   Depending on the nature of the variable, this may or may not make any physical sense",MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%22%22%22%20%20%20Depending%20on%20the%20nature%20of%20the%20variable%2C%20this%20may%20or%20may%20not%20make%20any%20physical%20sense
Modifiability,variab,variable,#   tabulate primary requested energy variable with statistics,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20tabulate%20primary%20requested%20energy%20variable%20with%20statistics
Performance,load,load,# Define path and load module for requested database,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20Define%20path%20and%20load%20module%20for%20requested%20database
Testability,benchmark,benchmark,#   Option benchmark- whether error statistics computed wrt alternate reference energies,MatchSource.CODE_COMMENT,psi4/driver/wrapper_database.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/wrapper_database.py#:~:text=%23%20%20%20Option%20benchmark-%20whether%20error%20statistics%20computed%20wrt%20alternate%20reference%20energies
Availability,error,error,Prints error message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Prints%20error%20message
Availability,error,error,to trap the old syntax at first error and suggest the new,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=to%20trap%20the%20old%20syntax%20at%20first%20error%20and%20suggest%20the%20new
Availability,avail,available,available,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=available
Availability,avail,available,nominally available but not for the particular conditions (e,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=nominally%20available%20but%20not%20for%20the%20particular%20conditions%20%28e
Availability,avail,available,# use QCSchema AtomicInput keys where available,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%23%20use%20QCSchema%20AtomicInput%20keys%20where%20available
Availability,avail,availability,"#   Index 1 of tuple always returns the circumstance, regardless of whether considered, so user can look up availability in table",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%23%20%20%20Index%201%20of%20tuple%20always%20returns%20the%20circumstance%2C%20regardless%20of%20whether%20considered%2C%20so%20user%20can%20look%20up%20availability%20in%20table
Availability,reliab,reliable,Note: Psi4Pasture is currently in an experimental state with no reliable install,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Note%3A%20Psi4Pasture%20is%20currently%20in%20an%20experimental%20state%20with%20no%20reliable%20install
Deployability,release,release,It is much preferred to leave the old syntax valid for a release,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=It%20is%20much%20preferred%20to%20leave%20the%20old%20syntax%20valid%20for%20a%20release
Deployability,release,release,the next release at time of commit,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=the%20next%20release%20at%20time%20of%20commit
Deployability,install,install,Note: Psi4Pasture is currently in an experimental state with no reliable install,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Note%3A%20Psi4Pasture%20is%20currently%20in%20an%20experimental%20state%20with%20no%20reliable%20install
Deployability,install,install,To Build Psi4Pasture and install the required modules within your current,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=To%20Build%20Psi4Pasture%20and%20install%20the%20required%20modules%20within%20your%20current
Deployability,install,installation,Psi4 installation,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Psi4%20installation
Deployability,install,install,>>> # install you want to install pasture to,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%3E%3E%3E%20%23%20install%20you%20want%20to%20install%20pasture%20to
Deployability,install,install,>>> # build + install install location is detected automatically,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%3E%3E%3E%20%23%20build%20%2B%20install%20install%20location%20is%20detected%20automatically
Deployability,install,install,>>> make && make install,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%3E%3E%3E%20make%20%26%26%20make%20install
Deployability,install,install,Or to install using psi4's own build system add,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Or%20to%20install%20using%20psi4%27s%20own%20build%20system%20add
Energy Efficiency,energy,energy,Change in energy for last iteration,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Change%20in%20energy%20for%20last%20iteration
Energy Efficiency,energy,energy,Change in energy for last iteration,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Change%20in%20energy%20for%20last%20iteration
Energy Efficiency,energy,energy,"- driver : {""energy"", ""gradient"", ""hessian"", ""properties""}",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=-%20driver%20%3A%20%7B%22energy%22%2C%20%22gradient%22%2C%20%22hessian%22%2C%20%22properties%22%7D
Integrability,message,message,Error message *msg* directed both to standard output stream and to outfile,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Error%20message%20%2Amsg%2A%20directed%20both%20to%20standard%20output%20stream%20and%20to%20outfile
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,message,message,Prints error message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Prints%20error%20message
Integrability,message,message,Error message *msg* directed both to standard output stream and to outfile,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Error%20message%20%2Amsg%2A%20directed%20both%20to%20standard%20output%20stream%20and%20to%20outfile
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,message,message,Any additional message to convey,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Any%20additional%20message%20to%20convey
Integrability,rout,routine,Type of QC routine that has failed (e,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Type%20of%20QC%20routine%20that%20has%20failed%20%28e
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,message,message,Any additional message to convey,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Any%20additional%20message%20to%20convey
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,rout,routine,Type of QC routine that has failed (e,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Type%20of%20QC%20routine%20that%20has%20failed%20%28e
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,rout,routine,Type of QC routine that has failed (e,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Type%20of%20QC%20routine%20that%20has%20failed%20%28e
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,rout,routine,Iteration number on which routine failed,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=Iteration%20number%20on%20which%20routine%20failed
Integrability,message,message,"# prepare message, including excitation energies and residual norm",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%23%20prepare%20message%2C%20including%20excitation%20energies%20and%20residual%20norm
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,message,message,message,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=message
Integrability,message,message,"# Note that this message is not generally seen, as driver_util catches and edits it from `stats`",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%23%20Note%20that%20this%20message%20is%20not%20generally%20seen%2C%20as%20driver_util%20catches%20and%20edits%20it%20from%20%60stats%60
Modifiability,variab,variable,"- method_type : (str, str), raw value and str repr of governing variable and algorithm",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=-%20method_type%20%3A%20%28str%2C%20str%29%2C%20raw%20value%20and%20str%20repr%20of%20governing%20variable%20and%20algorithm
Performance,optimiz,optimization,", SCF, optimization)",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%2C%20SCF%2C%20optimization%29
Performance,optimiz,optimizer,"""""""Error called for problems with geometry optimizer",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%22%22%22Error%20called%20for%20problems%20with%20geometry%20optimizer
Performance,optimiz,optimization,", geometry optimization)",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%2C%20geometry%20optimization%29
Performance,perform,performed,"- collapse : bool, if a subspace collapse was performed",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=-%20collapse%20%3A%20bool%2C%20if%20a%20subspace%20collapse%20was%20performed
Performance,perform,performed,"- product_count : int, the running total of product evaluations that was performed",MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=-%20product_count%20%3A%20int%2C%20the%20running%20total%20of%20product%20evaluations%20that%20was%20performed
Safety,detect,detected,>>> # build + install install location is detected automatically,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=%3E%3E%3E%20%23%20build%20%2B%20install%20install%20location%20is%20detected%20automatically
Usability,simpl,simple,simple syntax transition is possible,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=simple%20syntax%20transition%20is%20possible
Usability,guid,guide,body to guide users with lagging syntax,MatchSource.CODE_COMMENT,psi4/driver/p4util/exceptions.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/exceptions.py#:~:text=body%20to%20guide%20users%20with%20lagging%20syntax
Availability,checkpoint,checkpoint,"""""""Comparison function for output data in FCHK (formatted checkpoint) file",MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=%22%22%22Comparison%20function%20for%20output%20data%20in%20FCHK%20%28formatted%20checkpoint%29%20file
Availability,avail,available,"Note only Psi4-style signature (``(expected, computed, atol_exponent, label)``) available",MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Note%20only%20Psi4-style%20signature%20%28%60%60%28expected%2C%20computed%2C%20atol_exponent%2C%20label%29%60%60%29%20available
Availability,toler,tolerance,Absolute tolerance for high accuracy fields -- 1,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Absolute%20tolerance%20for%20high%20accuracy%20fields%20--%201
Availability,error,error,Label for passed and error messages,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Label%20for%20passed%20and%20error%20messages
Availability,avail,available,"Note only Psi4-style signature (``(expected, computed, atol_exponent, label)``) available",MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Note%20only%20Psi4-style%20signature%20%28%60%60%28expected%2C%20computed%2C%20atol_exponent%2C%20label%29%60%60%29%20available
Availability,toler,tolerance,Absolute tolerance for high accuracy fields -- 1,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Absolute%20tolerance%20for%20high%20accuracy%20fields%20--%201
Availability,error,error,Label for passed and error messages,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Label%20for%20passed%20and%20error%20messages
Integrability,message,messages,Label for passed and error messages,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Label%20for%20passed%20and%20error%20messages
Integrability,depend,dependence,# show machine dependence,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=%23%20show%20machine%20dependence
Integrability,message,messages,Label for passed and error messages,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=Label%20for%20passed%20and%20error%20messages
Testability,log,logical,"It lists more fields (logical, character) that are not included in this",MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=It%20lists%20more%20fields%20%28logical%2C%20character%29%20that%20are%20not%20included%20in%20this
Testability,test,test,test function,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=test%20function
Testability,test,tested,They will be tested with low_accuracy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fchk.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fchk.py#:~:text=They%20will%20be%20tested%20with%20low_accuracy
Energy Efficiency,energy,energy,">>> E, wfn = energy('scf', return_wfn=True)",MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=%3E%3E%3E%20E%2C%20wfn%20%3D%20energy%28%27scf%27%2C%20return_wfn%3DTrue%29
Energy Efficiency,energy,energy,">>> E, wfn = energy('scf', return_wfn=True)",MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=%3E%3E%3E%20E%2C%20wfn%20%3D%20energy%28%27scf%27%2C%20return_wfn%3DTrue%29
Energy Efficiency,energy,energy,# Frozen core + nuclear repulsion energy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=%23%20Frozen%20core%20%2B%20nuclear%20repulsion%20energy
Energy Efficiency,energy,energy,- 'enuc' : nuclear repulsion plus frozen core energy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=-%20%27enuc%27%20%3A%20nuclear%20repulsion%20plus%20frozen%20core%20energy
Energy Efficiency,energy,energy,- 'ONE-ELECTRON ENERGY' : SCF one-electron energy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=-%20%27ONE-ELECTRON%20ENERGY%27%20%3A%20SCF%20one-electron%20energy
Energy Efficiency,energy,energy,- 'TWO-ELECTRON ENERGY' : SCF two-electron energy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=-%20%27TWO-ELECTRON%20ENERGY%27%20%3A%20SCF%20two-electron%20energy
Energy Efficiency,energy,energy,- 'SCF TOTAL ENERGY' : SCF total energy,MatchSource.CODE_COMMENT,psi4/driver/p4util/fcidump.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/p4util/fcidump.py#:~:text=-%20%27SCF%20TOTAL%20ENERGY%27%20%3A%20SCF%20total%20energy
