quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Modifiability,variab,variable,"# These lookbehinds are commented out because they are variable width lookbehinds, and as of spacy 2",MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=%23%20These%20lookbehinds%20are%20commented%20out%20because%20they%20are%20variable%20width%20lookbehinds%2C%20and%20as%20of%20spacy%202
Modifiability,variab,variable,The re package does not support variable width,MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=The%20re%20package%20does%20not%20support%20variable%20width
Modifiability,variab,variable,# this is another place where we used a variable width lookbehind,MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=%23%20this%20is%20another%20place%20where%20we%20used%20a%20variable%20width%20lookbehind
Performance,load,load,"load(""some_spacy_model"")",MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=load%28%22some_spacy_model%22%29
Performance,load,loaded,@param nlp: a loaded spaCy model,MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=%40param%20nlp%3A%20a%20loaded%20spaCy%20model
Testability,test,tests,It is a helper function to accomodate spacy tests that only test,MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=It%20is%20a%20helper%20function%20to%20accomodate%20spacy%20tests%20that%20only%20test
Testability,assert,assertions,# add lookahead assertions for brackets (may not work properly for unbalanced brackets),MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=%23%20add%20lookahead%20assertions%20for%20brackets%20%28may%20not%20work%20properly%20for%20unbalanced%20brackets%29
Testability,assert,assertions,# add lookbehind assertions for brackets (may not work properly for unbalanced brackets),MatchSource.CODE_COMMENT,scispacy/custom_tokenizer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/custom_tokenizer.py#:~:text=%23%20add%20lookbehind%20assertions%20for%20brackets%20%28may%20not%20work%20properly%20for%20unbalanced%20brackets%29
Availability,down,download,"If it's a URL, download the file and cache it, and",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=If%20it%27s%20a%20URL%2C%20download%20the%20file%20and%20cache%20it%2C%20and
Availability,down,downloading,"# URL, so get it from the cache (downloading if necessary)",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20URL%2C%20so%20get%20it%20from%20the%20cache%20%28downloading%20if%20necessary%29
Availability,alive,alive,# filter out keep-alive new chunks,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20filter%20out%20keep-alive%20new%20chunks
Availability,down,download,"If it's not there, download it",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=If%20it%27s%20not%20there%2C%20download%20it
Availability,down,download,# Otherwise you get corrupt cache entries if the download gets interrupted,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20Otherwise%20you%20get%20corrupt%20cache%20entries%20if%20the%20download%20gets%20interrupted
Performance,cache,cache,Utilities for working with the local dataset cache,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=Utilities%20for%20working%20with%20the%20local%20dataset%20cache
Performance,cache,cache,"If it's a URL, download the file and cache it, and",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=If%20it%27s%20a%20URL%2C%20download%20the%20file%20and%20cache%20it%2C%20and
Performance,cache,cached,return the path to the cached file,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=return%20the%20path%20to%20the%20cached%20file
Performance,cache,cache,"# URL, so get it from the cache (downloading if necessary)",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20URL%2C%20so%20get%20it%20from%20the%20cache%20%28downloading%20if%20necessary%29
Performance,cache,cache,"Given a URL, look for the corresponding dataset in the local cache",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=Given%20a%20URL%2C%20look%20for%20the%20corresponding%20dataset%20in%20the%20local%20cache
Performance,cache,cached,Then return the path to the cached file,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=Then%20return%20the%20path%20to%20the%20cached%20file
Performance,cache,cache,# get cache path to put the file,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20get%20cache%20path%20to%20put%20the%20file
Performance,cache,cache,"# Download to temporary file, then copy to cache dir once finished",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20Download%20to%20temporary%20file%2C%20then%20copy%20to%20cache%20dir%20once%20finished
Performance,cache,cache,# Otherwise you get corrupt cache entries if the download gets interrupted,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20Otherwise%20you%20get%20corrupt%20cache%20entries%20if%20the%20download%20gets%20interrupted
Safety,avoid,avoid,"# we are copying the file before closing it, so flush to avoid truncation",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=%23%20we%20are%20copying%20the%20file%20before%20closing%20it%2C%20so%20flush%20to%20avoid%20truncation
Security,hash,hashed,Convert `url` into a hashed filename in a repeatable way,MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=Convert%20%60url%60%20into%20a%20hashed%20filename%20in%20a%20repeatable%20way
Security,hash,hash,"If `etag` is specified, append its hash to the url's, delimited",MatchSource.CODE_COMMENT,scispacy/file_cache.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/file_cache.py#:~:text=If%20%60etag%60%20is%20specified%2C%20append%20its%20hash%20to%20the%20url%27s%2C%20delimited
Modifiability,config,config,"add_pipe('hyponym_detector', config={'extended': True}, last=True)",MatchSource.CODE_COMMENT,scispacy/hyponym_detector.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/hyponym_detector.py#:~:text=add_pipe%28%27hyponym_detector%27%2C%20config%3D%7B%27extended%27%3A%20True%7D%2C%20last%3DTrue%29
Modifiability,extend,extended,"extended: `bool`, whether to use the extended Hearts patterns or not",MatchSource.CODE_COMMENT,scispacy/hyponym_detector.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/hyponym_detector.py#:~:text=extended%3A%20%60bool%60%2C%20whether%20to%20use%20the%20extended%20Hearts%20patterns%20or%20not
Safety,detect,detecting,A spaCy pipe for detecting hyponyms using Hearst patterns,MatchSource.CODE_COMMENT,scispacy/hyponym_detector.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/hyponym_detector.py#:~:text=A%20spaCy%20pipe%20for%20detecting%20hyponyms%20using%20Hearst%20patterns
Safety,detect,detector,# add the hyponym detector,MatchSource.CODE_COMMENT,scispacy/hyponym_detector.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/hyponym_detector.py#:~:text=%23%20add%20the%20hyponym%20detector
Usability,simpl,simple,on a simple POS tag heuristic,MatchSource.CODE_COMMENT,scispacy/hyponym_detector.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/hyponym_detector.py#:~:text=on%20a%20simple%20POS%20tag%20heuristic
Deployability,pipeline,pipeline,A spacy pipeline component which identifies entities in text which appear,MatchSource.CODE_COMMENT,scispacy/linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking.py#:~:text=A%20spacy%20pipeline%20component%20which%20identifies%20entities%20in%20text%20which%20appear
Deployability,pipeline,pipeline,pipeline,MatchSource.CODE_COMMENT,scispacy/linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking.py#:~:text=pipeline
Modifiability,config,configured,"To use these configured default KBs, pass the `name` parameter ('umls','mesh',",MatchSource.CODE_COMMENT,scispacy/linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking.py#:~:text=To%20use%20these%20configured%20default%20KBs%2C%20pass%20the%20%60name%60%20parameter%20%28%27umls%27%2C%27mesh%27%2C
Performance,perform,performing,Whether to resolve abbreviations identified in the Doc before performing linking,MatchSource.CODE_COMMENT,scispacy/linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking.py#:~:text=Whether%20to%20resolve%20abbreviations%20identified%20in%20the%20Doc%20before%20performing%20linking
Performance,load,load,The name of the pretrained entity linker to load,MatchSource.CODE_COMMENT,scispacy/linking.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking.py#:~:text=The%20name%20of%20the%20pretrained%20entity%20linker%20to%20load
Performance,load,load,The file path to the json/jsonl representation of the KB to load,MatchSource.CODE_COMMENT,scispacy/linking_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/linking_utils.py#:~:text=The%20file%20path%20to%20the%20json/jsonl%20representation%20of%20the%20KB%20to%20load
Safety,predict,predicted,# These spans weren't predicted,MatchSource.CODE_COMMENT,scispacy/per_class_scorer.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/per_class_scorer.py#:~:text=%23%20These%20spans%20weren%27t%20predicted
Energy Efficiency,efficient,efficient,"# we'll need efficient access to intermediate nodes, and the tree",MatchSource.CODE_COMMENT,scispacy/umls_semantic_type_tree.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_semantic_type_tree.py#:~:text=%23%20we%27ll%20need%20efficient%20access%20to%20intermediate%20nodes%2C%20and%20the%20tree
Security,access,access,"# we'll need efficient access to intermediate nodes, and the tree",MatchSource.CODE_COMMENT,scispacy/umls_semantic_type_tree.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_semantic_type_tree.py#:~:text=%23%20we%27ll%20need%20efficient%20access%20to%20intermediate%20nodes%2C%20and%20the%20tree
Deployability,release,release,RRF from a UMLS release and get column headers (names),MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=RRF%20from%20a%20UMLS%20release%20and%20get%20column%20headers%20%28names%29
Deployability,release,release,meta_path: path to the META directory of an UMLS release,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=meta_path%3A%20path%20to%20the%20META%20directory%20of%20an%20UMLS%20release
Deployability,release,release,RRF from a UMLS release and store it in,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=RRF%20from%20a%20UMLS%20release%20and%20store%20it%20in
Deployability,release,release,meta_path: path to the META directory of an UMLS release,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=meta_path%3A%20path%20to%20the%20META%20directory%20of%20an%20UMLS%20release
Deployability,release,release,RRF from a UMLS release and store it in,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=RRF%20from%20a%20UMLS%20release%20and%20store%20it%20in
Deployability,release,release,meta_path: path to the META directory of an UMLS release,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=meta_path%3A%20path%20to%20the%20META%20directory%20of%20an%20UMLS%20release
Deployability,release,release,RRF from a UMLS release and store it in,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=RRF%20from%20a%20UMLS%20release%20and%20store%20it%20in
Deployability,release,release,meta_path: path to the META directory of an UMLS release,MatchSource.CODE_COMMENT,scispacy/umls_utils.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/umls_utils.py#:~:text=meta_path%3A%20path%20to%20the%20META%20directory%20of%20an%20UMLS%20release
Performance,load,load,"load(""en_core_web_md"")",MatchSource.CODE_COMMENT,scispacy/util.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scispacy/util.py#:~:text=load%28%22en_core_web_md%22%29
Performance,load,loading,# need to import code before loading a spacy model,MatchSource.CODE_COMMENT,scripts/evaluate_ner.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scripts/evaluate_ner.py#:~:text=%23%20need%20to%20import%20code%20before%20loading%20a%20spacy%20model
Deployability,release,release,Convert a umls release to a jsonl file of concepts,MatchSource.CODE_COMMENT,scripts/export_umls_json.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/scripts/export_umls_json.py#:~:text=Convert%20a%20umls%20release%20to%20a%20jsonl%20file%20of%20concepts
Deployability,configurat,configuration,configuration only gets loaded once,MatchSource.CODE_COMMENT,tests/conftest.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/conftest.py#:~:text=configuration%20only%20gets%20loaded%20once
Modifiability,config,configuration,configuration only gets loaded once,MatchSource.CODE_COMMENT,tests/conftest.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/conftest.py#:~:text=configuration%20only%20gets%20loaded%20once
Performance,load,loading,"In order to avoid loading spacy models repeatedly,",MatchSource.CODE_COMMENT,tests/conftest.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/conftest.py#:~:text=In%20order%20to%20avoid%20loading%20spacy%20models%20repeatedly%2C
Performance,load,loaded,configuration only gets loaded once,MatchSource.CODE_COMMENT,tests/conftest.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/conftest.py#:~:text=configuration%20only%20gets%20loaded%20once
Safety,avoid,avoid,"In order to avoid loading spacy models repeatedly,",MatchSource.CODE_COMMENT,tests/conftest.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/conftest.py#:~:text=In%20order%20to%20avoid%20loading%20spacy%20models%20repeatedly%2C
Safety,detect,detector,# test some troublesome cases in the abbreviation detector,MatchSource.CODE_COMMENT,tests/test_abbreviation_detection.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/test_abbreviation_detection.py#:~:text=%23%20test%20some%20troublesome%20cases%20in%20the%20abbreviation%20detector
Testability,test,test,# test for <short> (<long>) pattern,MatchSource.CODE_COMMENT,tests/test_abbreviation_detection.py,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/tests/test_abbreviation_detection.py#:~:text=%23%20test%20for%20%3Cshort%3E%20%28%3Clong%3E%29%20pattern
