quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Testability,log,login,"#!/usr/bin/env python3; #; # digester.py; #; # Purpose: Digest performance metadata JSON files produced by the Extractor.; #; # Usage: python3 -m metadata_comparison.digester PATH [PATHs...]; #; # Python Prereqs (at least, the ones which I needed to manually install... YMMV):; #; # * pip3 install --upgrade google-api-python-client; # * pip3 install --upgrade google-cloud-storage; # * pip3 install --upgrade python-dateutil; #; # Remember to login to create application default credentials before use:; # % gcloud auth application-default login; # This script should only ever be pointed at successful workflow metadata. All jobs that have a backend status; # other than `Success` must have later been re-run successfully, so any un`Success`ful attempts are ignored.; # It's possible that a future version of the digester might actually want to look at these jobs since they; # may have completed some lifecycle events which could be useful in accumulating more performance data.",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/digester.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/digester.py
Deployability,install,install,"#!/usr/bin/env python3; #; # extractor.py; #; # Purpose: Read workflow metadata from Cromwell, and all metadata for its jobs,; # and upload it to a GCS bucket; #; # Usage: python3 extractor.py <GCS path> <workflowId> [<workflowId2> [...]]; #; # Python Prereqs (at least, the ones which I needed to manually install... YMMV):; #; # * pip3 install --upgrade requests; # * pip3 install --upgrade google-api-python-client; # * pip3 install --upgrade google-cloud; # * pip3 install --upgrade google-cloud-storage; # * pip3 install --upgrade gitpython; #; # Remember to login to create application default credentials before use:; # % gcloud auth application-default login; """"""Fetches workflow metadata for a workflow. Returns the raw response and the dict read from json""""""; """"""Uploads metadata to cloud storage, as json""""""; """"""Finds all instances of PAPI operations IDs in a workflow""""""; # Eg given:; # {; # ""calls"": {; # ""workflow_name.task_name"": [; # {; # ""jobId"": ""projects/broad-dsde-cromwell-dev/operations/01234567891011121314"",; # ...; #; # We want to extract ""projects/broad-dsde-cromwell-dev/operations/01234567891011121314""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/extractor.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/extractor.py
Testability,log,login,"#!/usr/bin/env python3; #; # extractor.py; #; # Purpose: Read workflow metadata from Cromwell, and all metadata for its jobs,; # and upload it to a GCS bucket; #; # Usage: python3 extractor.py <GCS path> <workflowId> [<workflowId2> [...]]; #; # Python Prereqs (at least, the ones which I needed to manually install... YMMV):; #; # * pip3 install --upgrade requests; # * pip3 install --upgrade google-api-python-client; # * pip3 install --upgrade google-cloud; # * pip3 install --upgrade google-cloud-storage; # * pip3 install --upgrade gitpython; #; # Remember to login to create application default credentials before use:; # % gcloud auth application-default login; """"""Fetches workflow metadata for a workflow. Returns the raw response and the dict read from json""""""; """"""Uploads metadata to cloud storage, as json""""""; """"""Finds all instances of PAPI operations IDs in a workflow""""""; # Eg given:; # {; # ""calls"": {; # ""workflow_name.task_name"": [; # {; # ""jobId"": ""projects/broad-dsde-cromwell-dev/operations/01234567891011121314"",; # ...; #; # We want to extract ""projects/broad-dsde-cromwell-dev/operations/01234567891011121314""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/extractor.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/extractor.py
Modifiability,flexible,flexible,"#!/usr/bin/env python3; """"""Makes sure that a value is a valid Cromwell workflow ID then returns the workflow ID""""""; """"""; Validates then extract the root of the Cromwell URL from the various URL strings which might be provided.; Deliberately flexible because it's tedious to remember which script requires which type of format.; eg:; 'http://localhost' => 'http://localhost'; 'http://localhost:8000' => 'http://localhost:8000'; 'http://localhost:8000/' => 'http://localhost:8000'; 'http://localhost:8000/api/workflows/' => 'http://localhost:8000'; 'http://localhost:8000/custom/prefix/api/workflows/' => 'http://localhost:8000/custom/prefix'; """"""; """"""; Validates then extracts the bucket and object-path from a GS string. Returned as a pair.; eg:; 'gs://bucket/path/to/directory/' -> ('bucket', 'path/to/directory'); or; 'gs://bucket/path/to/file.ext' -> ('bucket', 'path/to/file.ext'); """"""; """"""; Validates that digester version looks like 0.0.1; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/argument_regex.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/argument_regex.py
Integrability,interface,interface,"""""""; Abstract Base Class for Local and GCS paths sharing an interface for the purpose of PAPI metadata comparison.; There's nothing particularly ""Comparison"" about these paths, I just couldn't think of a better name.; """"""; # ick; # `/` operator, used to implement pathlib.Path style `<existing path> / <new path element>` syntax.; # Nothing to do here, ""directory structure"" is implicitly ""mkdir -p""'d in GCS.",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/comparison_paths.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/comparison_paths.py
Security,authenticat,authenticated,"#!/usr/bin/env python3; # Controversial and doesn't seem to work for the tests anyway, YMMV.; # warnings.filterwarnings(""ignore"", ""Your application has authenticated using end user credentials"")",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/logging.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/logging.py
Testability,test,tests,"#!/usr/bin/env python3; # Controversial and doesn't seem to work for the tests anyway, YMMV.; # warnings.filterwarnings(""ignore"", ""Your application has authenticated using end user credentials"")",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/logging.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/logging.py
Integrability,interface,interface,"# The various attributes of a disk have string keys and string or int values.; # A DiskDict is keyed by the name of the disk (unique within a VM) and DiskAttributes values.; # and self.disk_type == other.disk_type; # + hash(self.disk_type); """"""; Abstract Base Class for PAPI operation subclasses sharing an interface for the purpose of treating digesters; uniformly regardless of PAPI version.; """"""; # Look at `pulling_image` as that is the next lifecycle phase after startup.; # start with the boot disk and then add any others later; # start with the boot disk and then add any others later",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/operations_digesters.py
Security,hash,hash,"# The various attributes of a disk have string keys and string or int values.; # A DiskDict is keyed by the name of the disk (unique within a VM) and DiskAttributes values.; # and self.disk_type == other.disk_type; # + hash(self.disk_type); """"""; Abstract Base Class for PAPI operation subclasses sharing an interface for the purpose of treating digesters; uniformly regardless of PAPI version.; """"""; # Look at `pulling_image` as that is the next lifecycle phase after startup.; # start with the boot disk and then add any others later; # start with the boot disk and then add any others later",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/operations_digesters.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/operations_digesters.py
Testability,log,logic,"#!/usr/bin/env python3; """"""; Validates then extracts from PAPI operation IDs just the final number.; eg:; papiv1: 'operations/EMj9o52aLhj78ZLxzunkiHcg0e2BmaAdKg9wcm9kdWN0aW9uUXVldWU -> EMj9o52aLhj78ZLxzunkiHcg0e2BmaAdKg9wcm9kdWN0aW9uUXVldWU'; papiv2alpha1: 'projects/project_name/operations/01234567891011121314' -> '01234567891011121314'; """"""; """"""; Examines an operation ID and returns the PAPI API version which produced it; Luckily, this is currently a 1:1 format-to-api mapping so we don't need any other clues to tell the API version.; """"""; # What a JSON Object works out to be.; """"""; Visits all PAPI operations represented in the Cromwell metadata of `json_metadata`.; There will be more operations than calls if any of the operations were preempted or were failed and retried.; For every PAPI operation, the function `call_fn` is invoked with the parameters:. - Accumulator: an object of the type specified by the caller of this function per `initial_accumulator`.; - OperationId: The PAPI operation ID of the job as a string.; - CallNameSequence: The ""breadcrumbs"" leading to this call (e.g. [grandparent_wf, parent_wf, wf, call]); - JsonObject: The JSON object representing the individual job being examined. The final Accumulator is returned as the result of this function.; """"""; # Remove confusing duplication in subworkflow call names.; # A parent workflow would name a subworkflow call ""parent_wf.sub_wf"".; # The subworkflow would name its calls ""sub_wf.sub_call"".; # If those call components were simply joined the result would be; # ""parent_wf.sub_wf.sub_wf.sub_call"". This logic removes the duplication of ""sub_wf"",; # resulting in ""parent_wf.sub_wf.sub_call"".",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/operation_ids.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/operation_ids.py
Usability,simpl,simply,"#!/usr/bin/env python3; """"""; Validates then extracts from PAPI operation IDs just the final number.; eg:; papiv1: 'operations/EMj9o52aLhj78ZLxzunkiHcg0e2BmaAdKg9wcm9kdWN0aW9uUXVldWU -> EMj9o52aLhj78ZLxzunkiHcg0e2BmaAdKg9wcm9kdWN0aW9uUXVldWU'; papiv2alpha1: 'projects/project_name/operations/01234567891011121314' -> '01234567891011121314'; """"""; """"""; Examines an operation ID and returns the PAPI API version which produced it; Luckily, this is currently a 1:1 format-to-api mapping so we don't need any other clues to tell the API version.; """"""; # What a JSON Object works out to be.; """"""; Visits all PAPI operations represented in the Cromwell metadata of `json_metadata`.; There will be more operations than calls if any of the operations were preempted or were failed and retried.; For every PAPI operation, the function `call_fn` is invoked with the parameters:. - Accumulator: an object of the type specified by the caller of this function per `initial_accumulator`.; - OperationId: The PAPI operation ID of the job as a string.; - CallNameSequence: The ""breadcrumbs"" leading to this call (e.g. [grandparent_wf, parent_wf, wf, call]); - JsonObject: The JSON object representing the individual job being examined. The final Accumulator is returned as the result of this function.; """"""; # Remove confusing duplication in subworkflow call names.; # A parent workflow would name a subworkflow call ""parent_wf.sub_wf"".; # The subworkflow would name its calls ""sub_wf.sub_call"".; # If those call components were simply joined the result would be; # ""parent_wf.sub_wf.sub_wf.sub_call"". This logic removes the duplication of ""sub_wf"",; # resulting in ""parent_wf.sub_wf.sub_call"".",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/operation_ids.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/operation_ids.py
Deployability,pipeline,pipelines,"#!/usr/bin/env python3; #; # Initializer for various PAPI clients which only creates clients for specific APIs when we need them; #; """"""Gets the relevant client for accessing a PAPI API, or makes a new instance if necessary""""""; """"""Makes a new client for accessing a specified PAPI API""""""; """"""Reads the operations metadata for a pipelines API v1 job ID. Returns a python dict""""""; """"""Reads the operations metadata for a pipelines API v2alpha1 job ID. Returns a python dict""""""; """"""Reads the operations metadata for a pipelines API v2beta job ID. Returns a python dict""""""; """"""; Reads the operations metadata for any supported pipelines API version.; Returns a python dict; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/papi/papi_clients.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/papi/papi_clients.py
Security,access,accessing,"#!/usr/bin/env python3; #; # Initializer for various PAPI clients which only creates clients for specific APIs when we need them; #; """"""Gets the relevant client for accessing a PAPI API, or makes a new instance if necessary""""""; """"""Makes a new client for accessing a specified PAPI API""""""; """"""Reads the operations metadata for a pipelines API v1 job ID. Returns a python dict""""""; """"""Reads the operations metadata for a pipelines API v2alpha1 job ID. Returns a python dict""""""; """"""Reads the operations metadata for a pipelines API v2beta job ID. Returns a python dict""""""; """"""; Reads the operations metadata for any supported pipelines API version.; Returns a python dict; """"""",MatchSource.CODE_COMMENT,scripts/metadata_comparison/metadata_comparison/lib/papi/papi_clients.py,broadinstitute,cromwell,87,https://cromwell.readthedocs.io/en/latest/,https://github.com/broadinstitute/cromwell/tree/87/scripts/metadata_comparison/metadata_comparison/lib/papi/papi_clients.py
