quality_attribute,keyword,matched_word,sentence,source,author,repo,version,url
Usability,simpl,simply,") scoring scheme, simply pass `--go 4` on the command line.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.3.0
Usability,learn,learned,* salmon learned a new command line option `--mismatchSeedSkip`.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.1
Usability,learn,learned,* salmon learned about the environment variable `SALMON_NO_VERSION_CHECK`.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.1
Usability,learn,learned,* Salmon learned a new option (currently Beta) `--softclip` : This flag allows soft-clipping at the beginning and end of reads when they are scored with selective-alignment.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,learn,learned,"* Salmon learned a new option `--decoyThreshold <thresh>`: For an alignemnt to an annotated transcript to be considered invalid, it must have an alignment score `s` such that `s < (decoyThreshold * bestDecoyScore)`.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,learn,learned,"* Salmon learned a new option `--minAlnProb <prob>` (default ): When selective alignment is carried out on a read, each alignment A is assigned a probability given by $e^{-(scoreExp * (bestScore - score(A)))}$, where the default `scoreExp` is just 1.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,learn,learned,"* Salmon learned a new flag `--disableChainingHeuristic`: Passing this flag will turn off the heuristic of Li 2018 that is used to speed up the MEM chaining step, where the inner loop of the chaining algorithm is terminated after a small number of previous pointers for a given MEM have been found.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,learn,learned,* Salmon learned a new flag `--auxTargetFile <file>`.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,simpl,simply,"So, you can simply read the file using a gzip stream, or, alternatively, simply unzip the file before reading it.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,simpl,simply,"So, you can simply read the file using a gzip stream, or, alternatively, simply unzip the file before reading it.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.2.0
Usability,clear,clear,"However, it is not clear that this compatibility is guaranteed by the cereal library.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.1.0
Usability,simpl,simple,The --dumpEq flag now always dumps simple equivalence classes.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.0.0
Usability,simpl,simple,"This means that no associated conditional probabilities are written to the file, and if range-factorization is being used, then all of the range-factorized equivalence classes that correspond to the same transcript set are collapsed into a simple equivalence class label and the corresponding counts are summed.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v1.0.0
Usability,feedback,feedback,"Since it constitutes such a major change (and advancement) in the indexing and alignment methodology, we are releasing beta versions of this new realease of salmon to give users the ability to try it out and to provide feedback before it becomes the ""default"" version you get via e.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.99.0-beta2
Usability,simpl,simple,"This means that no associated conditional probabilities are written to the file, and if range-factorization is being used, then all of the range-factorized equivalence classes that correspond to the same transcript set are collapsed into a simple equivalence class label and the corresponding counts are summed.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.99.0-beta2
Usability,feedback,feedback,"Since it constitutes such a major change (and advancement) in the indexing and alignment methodology, we are releasing beta versions of this new realease of salmon to give users the ability to try it out and to provide feedback before it becomes the ""default"" version you get via e.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.99.0-beta1
Usability,simpl,simple,"This means that no associated conditional probabilities are written to the file, and if range-factorization is being used, then all of the range-factorized equivalence classes that correspond to the same transcript set are collapsed into a simple equivalence class label and the corresponding counts are summed.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.99.0-beta1
Usability,simpl,simple,"Adding decoy sequence to the salmon index is simple, but salmon is specific about the manner in which the sequence is added.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.14.0
Usability,simpl,simply,This simply means that the basic models (and cruically the read alignment error model) will start being applied much earlier on in the online algorithm.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.14.0
Usability,simpl,simplicity,release notes again below for simplicity.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.13.1
Usability,simpl,simply,This simply means that the basic models (and cruically the read alignment error model) will start being applied much earlier on in the online algorithm.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.13.1
Usability,simpl,simplify,"* The `--strictIntersect` flag led to unnecessary complexity in the codebase, and it seems, was not really used by anyone, so it was removed to simplify and streamline the code.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.13.1
Usability,simpl,simply,This simply means that the basic models (and cruically the read alignment error model) will start being applied much earlier on in the online algorithm.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.13.0
Usability,simpl,simplify,"* The `--strictIntersect` flag led to unnecessary complexity in the codebase, and it seems, was not really used by anyone, so it was removed to simplify and streamline the code.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.13.0
Usability,learn,learn,"* Alevin peforms intelligent whitelisting downstream of the quantification pipeline and has to make some assumptions like choosing a fraction of reads to learn low confidence CBs and in turn might erroneously exit, if the data results in no mapped or deduplicated reads to a CB in low confidence CBs.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.12.0
Usability,simpl,simply,"If run with this flag in alignment mode, salmon will simply ignore orphaned alignments for the purposes of quantification (matching the behavior of other tools like RSEM and eXpress).",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.12.0
Usability,simpl,simple,"simple gene-level) UMI deduplication algorthm, alevin can be used with `--naive` to disable its collision correction.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.2
Usability,learn,learning-based,* _CB classification_: Alevin uses various features in a machine-learning-based framework to classify the set of observed CBs that are likely to derive from valid captured cells (i.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.2
Usability,feedback,feedback,"**Note** : We are actively developing and improving alevin, and are happy and excited to get feedback from the community.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.2
Usability,simpl,simply,Previously mapping that disagreed with the inferred or provided library type simply had their probability decreased.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.2
Usability,simpl,simple,"simple gene-level) UMI deduplication algorthm, alevin can be used with `--naive` to disable its collision correction.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.1
Usability,learn,learning-based,* _CB classification_: Alevin uses various features in a machine-learning-based framework to classify the set of observed CBs that are likely to derive from valid captured cells (i.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.1
Usability,feedback,feedback,"**Note** : We are actively developing and improving alevin, and are happy and excited to get feedback from the community.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.1
Usability,simpl,simply,Previously mapping that disagreed with the inferred or provided library type simply had their probability decreased.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.1
Usability,simpl,simple,"simple gene-level) UMI deduplication algorthm, alevin can be used with `--naive` to disable its collision correction.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.0
Usability,learn,learning-based,* _CB classification_: Alevin uses various features in a machine-learning-based framework to classify the set of observed CBs that are likely to derive from valid captured cells (i.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.0
Usability,feedback,feedback,"**Note** : We are actively developing and improving alevin, and are happy and excited to get feedback from the community.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.0
Usability,simpl,simply,Previously mapping that disagreed with the inferred or provided library type simply had their probability decreased.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.10.0
Usability,simpl,simplify,We are considering how best to clean-up simplify these flags in future releases.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.9.1
Usability,simpl,simplify,We are considering how best to clean-up simplify these flags in future releases.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.9.0
Usability,feedback,feedback,"(This feature is still experimental, and requires more testing, so please provide feedback if you use it).",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.8.0
Usability,simpl,simply,"Specifically, since that perfect hash also stored the keys (to validate queries from outside the universe on which the hash was built), the size of the resulting index was similar, it simply required less memory to build.",MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.8.0
Usability,simpl,simplified,f` output file has been simplified and now contains no comment lines.,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.6.0
Usability,learn,learns,- Salmon now learns (by default) a fragment position start distribution to account for systematic,MatchSource.RELEASES,COMBINE-lab,salmon,v1.10.1,https://github.com/COMBINE-lab/salmon/releases/tag/v0.3.2
