quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Modifiability,variab,variable,"## Preprocessing: `pp`. ```{eval-rst}; .. module:: scanpy.pp; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Filtering of highly-variable genes, batch-effect correction, per-cell normalization, preprocessing recipes. Any transformation of the data matrix that is not a *tool*. Other than *tools*, preprocessing steps usually don't return an easily interpretable annotation, but perform a basic transformation on the data matrix. ### Basic Preprocessing. For visual quality control, see {func}`~scanpy.pl.highest_expr_genes` and; {func}`~scanpy.pl.filter_genes_dispersion` in {mod}`scanpy.pl`. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.calculate_qc_metrics; pp.filter_cells; pp.filter_genes; pp.highly_variable_genes; pp.log1p; pp.pca; pp.normalize_total; pp.regress_out; pp.scale; pp.subsample; pp.downsample_counts; ```. ### Recipes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.recipe_zheng17; pp.recipe_weinreb17; pp.recipe_seurat; ```. ### Batch effect correction. Also see [Data integration]. Note that a simple batch correction method is available via {func}`pp.regress_out`. Checkout {mod}`scanpy.external` for more. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.combat; ```. ### Doublet detection. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.scrublet; pp.scrublet_simulate_doublets; ```. ### Neighbors. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.neighbors. ```; ",MatchSource.DOCS,docs/api/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/preprocessing.md
Performance,perform,perform,"## Preprocessing: `pp`. ```{eval-rst}; .. module:: scanpy.pp; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Filtering of highly-variable genes, batch-effect correction, per-cell normalization, preprocessing recipes. Any transformation of the data matrix that is not a *tool*. Other than *tools*, preprocessing steps usually don't return an easily interpretable annotation, but perform a basic transformation on the data matrix. ### Basic Preprocessing. For visual quality control, see {func}`~scanpy.pl.highest_expr_genes` and; {func}`~scanpy.pl.filter_genes_dispersion` in {mod}`scanpy.pl`. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.calculate_qc_metrics; pp.filter_cells; pp.filter_genes; pp.highly_variable_genes; pp.log1p; pp.pca; pp.normalize_total; pp.regress_out; pp.scale; pp.subsample; pp.downsample_counts; ```. ### Recipes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.recipe_zheng17; pp.recipe_weinreb17; pp.recipe_seurat; ```. ### Batch effect correction. Also see [Data integration]. Note that a simple batch correction method is available via {func}`pp.regress_out`. Checkout {mod}`scanpy.external` for more. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.combat; ```. ### Doublet detection. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.scrublet; pp.scrublet_simulate_doublets; ```. ### Neighbors. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.neighbors. ```; ",MatchSource.DOCS,docs/api/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/preprocessing.md
Safety,detect,detection,"## Preprocessing: `pp`. ```{eval-rst}; .. module:: scanpy.pp; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Filtering of highly-variable genes, batch-effect correction, per-cell normalization, preprocessing recipes. Any transformation of the data matrix that is not a *tool*. Other than *tools*, preprocessing steps usually don't return an easily interpretable annotation, but perform a basic transformation on the data matrix. ### Basic Preprocessing. For visual quality control, see {func}`~scanpy.pl.highest_expr_genes` and; {func}`~scanpy.pl.filter_genes_dispersion` in {mod}`scanpy.pl`. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.calculate_qc_metrics; pp.filter_cells; pp.filter_genes; pp.highly_variable_genes; pp.log1p; pp.pca; pp.normalize_total; pp.regress_out; pp.scale; pp.subsample; pp.downsample_counts; ```. ### Recipes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.recipe_zheng17; pp.recipe_weinreb17; pp.recipe_seurat; ```. ### Batch effect correction. Also see [Data integration]. Note that a simple batch correction method is available via {func}`pp.regress_out`. Checkout {mod}`scanpy.external` for more. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.combat; ```. ### Doublet detection. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.scrublet; pp.scrublet_simulate_doublets; ```. ### Neighbors. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.neighbors. ```; ",MatchSource.DOCS,docs/api/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/preprocessing.md
Usability,simpl,simple,"## Preprocessing: `pp`. ```{eval-rst}; .. module:: scanpy.pp; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Filtering of highly-variable genes, batch-effect correction, per-cell normalization, preprocessing recipes. Any transformation of the data matrix that is not a *tool*. Other than *tools*, preprocessing steps usually don't return an easily interpretable annotation, but perform a basic transformation on the data matrix. ### Basic Preprocessing. For visual quality control, see {func}`~scanpy.pl.highest_expr_genes` and; {func}`~scanpy.pl.filter_genes_dispersion` in {mod}`scanpy.pl`. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.calculate_qc_metrics; pp.filter_cells; pp.filter_genes; pp.highly_variable_genes; pp.log1p; pp.pca; pp.normalize_total; pp.regress_out; pp.scale; pp.subsample; pp.downsample_counts; ```. ### Recipes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.recipe_zheng17; pp.recipe_weinreb17; pp.recipe_seurat; ```. ### Batch effect correction. Also see [Data integration]. Note that a simple batch correction method is available via {func}`pp.regress_out`. Checkout {mod}`scanpy.external` for more. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.combat; ```. ### Doublet detection. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.scrublet; pp.scrublet_simulate_doublets; ```. ### Neighbors. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: generated/. pp.neighbors. ```; ",MatchSource.DOCS,docs/api/preprocessing.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/preprocessing.md
Availability,avail,available,"(settings)=. ## Settings. ```{eval-rst}; .. currentmodule:: scanpy; ```. A convenience function for setting some default {obj}`matplotlib.rcParams` and a; high-resolution jupyter display backend useful for use in notebooks. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. set_figure_params; ```. An instance of the {class}`~scanpy._settings.ScanpyConfig` is available as `scanpy.settings` and allows configuring Scanpy. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. _settings.ScanpyConfig; ```. Some selected settings are discussed in the following. Influence the global behavior of plotting functions. In non-interactive scripts,; you'd usually want to set `settings.autoshow` to `False`. % no :toctree: here because they are linked under the class. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.autoshow; ~_settings.ScanpyConfig.autosave; ```. The default directories for saving figures, caching files and storing datasets. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.figdir; ~_settings.ScanpyConfig.cachedir; ~_settings.ScanpyConfig.datasetdir; ```. The verbosity of logging output, where verbosity levels have the following; meaning: 0='error', 1='warning', 2='info', 3='hint', 4=more details, 5=even more; details, etc. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.verbosity; ```. Print versions of packages that might influence numerical results. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. logging.print_header; logging.print_versions. ```; ",MatchSource.DOCS,docs/api/settings.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/settings.md
Modifiability,config,configuring,"(settings)=. ## Settings. ```{eval-rst}; .. currentmodule:: scanpy; ```. A convenience function for setting some default {obj}`matplotlib.rcParams` and a; high-resolution jupyter display backend useful for use in notebooks. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. set_figure_params; ```. An instance of the {class}`~scanpy._settings.ScanpyConfig` is available as `scanpy.settings` and allows configuring Scanpy. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. _settings.ScanpyConfig; ```. Some selected settings are discussed in the following. Influence the global behavior of plotting functions. In non-interactive scripts,; you'd usually want to set `settings.autoshow` to `False`. % no :toctree: here because they are linked under the class. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.autoshow; ~_settings.ScanpyConfig.autosave; ```. The default directories for saving figures, caching files and storing datasets. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.figdir; ~_settings.ScanpyConfig.cachedir; ~_settings.ScanpyConfig.datasetdir; ```. The verbosity of logging output, where verbosity levels have the following; meaning: 0='error', 1='warning', 2='info', 3='hint', 4=more details, 5=even more; details, etc. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.verbosity; ```. Print versions of packages that might influence numerical results. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. logging.print_header; logging.print_versions. ```; ",MatchSource.DOCS,docs/api/settings.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/settings.md
Performance,cache,cachedir,"(settings)=. ## Settings. ```{eval-rst}; .. currentmodule:: scanpy; ```. A convenience function for setting some default {obj}`matplotlib.rcParams` and a; high-resolution jupyter display backend useful for use in notebooks. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. set_figure_params; ```. An instance of the {class}`~scanpy._settings.ScanpyConfig` is available as `scanpy.settings` and allows configuring Scanpy. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. _settings.ScanpyConfig; ```. Some selected settings are discussed in the following. Influence the global behavior of plotting functions. In non-interactive scripts,; you'd usually want to set `settings.autoshow` to `False`. % no :toctree: here because they are linked under the class. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.autoshow; ~_settings.ScanpyConfig.autosave; ```. The default directories for saving figures, caching files and storing datasets. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.figdir; ~_settings.ScanpyConfig.cachedir; ~_settings.ScanpyConfig.datasetdir; ```. The verbosity of logging output, where verbosity levels have the following; meaning: 0='error', 1='warning', 2='info', 3='hint', 4=more details, 5=even more; details, etc. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.verbosity; ```. Print versions of packages that might influence numerical results. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. logging.print_header; logging.print_versions. ```; ",MatchSource.DOCS,docs/api/settings.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/settings.md
Testability,log,logging,"(settings)=. ## Settings. ```{eval-rst}; .. currentmodule:: scanpy; ```. A convenience function for setting some default {obj}`matplotlib.rcParams` and a; high-resolution jupyter display backend useful for use in notebooks. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. set_figure_params; ```. An instance of the {class}`~scanpy._settings.ScanpyConfig` is available as `scanpy.settings` and allows configuring Scanpy. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. _settings.ScanpyConfig; ```. Some selected settings are discussed in the following. Influence the global behavior of plotting functions. In non-interactive scripts,; you'd usually want to set `settings.autoshow` to `False`. % no :toctree: here because they are linked under the class. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.autoshow; ~_settings.ScanpyConfig.autosave; ```. The default directories for saving figures, caching files and storing datasets. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.figdir; ~_settings.ScanpyConfig.cachedir; ~_settings.ScanpyConfig.datasetdir; ```. The verbosity of logging output, where verbosity levels have the following; meaning: 0='error', 1='warning', 2='info', 3='hint', 4=more details, 5=even more; details, etc. ```{eval-rst}; .. autosummary::; :nosignatures:. ~_settings.ScanpyConfig.verbosity; ```. Print versions of packages that might influence numerical results. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. logging.print_header; logging.print_versions. ```; ",MatchSource.DOCS,docs/api/settings.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/settings.md
Deployability,integrat,integration,"## Tools: `tl`. ```{eval-rst}; .. module:: scanpy.tl; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Any transformation of the data matrix that is not *preprocessing*. In contrast to a *preprocessing* function, a *tool* usually adds an easily interpretable annotation to the data matrix, which can then be visualized with a corresponding plotting function. ### Embeddings. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.pca; tl.tsne; tl.umap; tl.draw_graph; tl.diffmap; ```. Compute densities on embeddings. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.embedding_density; ```. ### Clustering and trajectory inference. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.leiden; tl.louvain; tl.dendrogram; tl.dpt; tl.paga; ```. ### Data integration. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.ingest; ```. ### Marker genes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.rank_genes_groups; tl.filter_rank_genes_groups; tl.marker_gene_overlap; ```. ### Gene scores, Cell cycle. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.score_genes; tl.score_genes_cell_cycle; ```. ### Simulations. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.sim. ```; ",MatchSource.DOCS,docs/api/tools.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/tools.md
Integrability,integrat,integration,"## Tools: `tl`. ```{eval-rst}; .. module:: scanpy.tl; ```. ```{eval-rst}; .. currentmodule:: scanpy; ```. Any transformation of the data matrix that is not *preprocessing*. In contrast to a *preprocessing* function, a *tool* usually adds an easily interpretable annotation to the data matrix, which can then be visualized with a corresponding plotting function. ### Embeddings. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. pp.pca; tl.tsne; tl.umap; tl.draw_graph; tl.diffmap; ```. Compute densities on embeddings. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.embedding_density; ```. ### Clustering and trajectory inference. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.leiden; tl.louvain; tl.dendrogram; tl.dpt; tl.paga; ```. ### Data integration. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.ingest; ```. ### Marker genes. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.rank_genes_groups; tl.filter_rank_genes_groups; tl.marker_gene_overlap; ```. ### Gene scores, Cell cycle. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.score_genes; tl.score_genes_cell_cycle; ```. ### Simulations. ```{eval-rst}; .. autosummary::; :nosignatures:; :toctree: ../generated/. tl.sim. ```; ",MatchSource.DOCS,docs/api/tools.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/api/tools.md
Availability,down,download,"# CI. ## Plotting tests. A frequent frustration in testing is the reproducibility of the plots and `matplotlib`'s behaviour in different environments.; We have some tooling to help with this. ### Viewing plots from failed tests on Azure pipelines. The fixtures `check_same_image` and `image_comparer` upload plots from failing tests so you can view them from the azure pipelines test viewer.; To find these, navigate to the tests tab for your build. ```{image} ../_static/img/ci_plot-view_tests-tab.png; :width: 750px; ```. Select your failing test. ```{image} ../_static/img/ci_plot-view_select-test.png; :width: 750px; ```. And open the attachments tab. ```{image} ../_static/img/ci_plot-view_attachment-tab.png; :width: 750px; ```. From here you can view and download the images which were compared, as well as a diff between them. ### Misc. {func}`matplotlib.testing.setup` tries to establish a consistent environment for creating plots. Make sure it's active!; ",MatchSource.DOCS,docs/dev/ci.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/ci.md
Deployability,pipeline,pipelines,"# CI. ## Plotting tests. A frequent frustration in testing is the reproducibility of the plots and `matplotlib`'s behaviour in different environments.; We have some tooling to help with this. ### Viewing plots from failed tests on Azure pipelines. The fixtures `check_same_image` and `image_comparer` upload plots from failing tests so you can view them from the azure pipelines test viewer.; To find these, navigate to the tests tab for your build. ```{image} ../_static/img/ci_plot-view_tests-tab.png; :width: 750px; ```. Select your failing test. ```{image} ../_static/img/ci_plot-view_select-test.png; :width: 750px; ```. And open the attachments tab. ```{image} ../_static/img/ci_plot-view_attachment-tab.png; :width: 750px; ```. From here you can view and download the images which were compared, as well as a diff between them. ### Misc. {func}`matplotlib.testing.setup` tries to establish a consistent environment for creating plots. Make sure it's active!; ",MatchSource.DOCS,docs/dev/ci.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/ci.md
Testability,test,tests,"# CI. ## Plotting tests. A frequent frustration in testing is the reproducibility of the plots and `matplotlib`'s behaviour in different environments.; We have some tooling to help with this. ### Viewing plots from failed tests on Azure pipelines. The fixtures `check_same_image` and `image_comparer` upload plots from failing tests so you can view them from the azure pipelines test viewer.; To find these, navigate to the tests tab for your build. ```{image} ../_static/img/ci_plot-view_tests-tab.png; :width: 750px; ```. Select your failing test. ```{image} ../_static/img/ci_plot-view_select-test.png; :width: 750px; ```. And open the attachments tab. ```{image} ../_static/img/ci_plot-view_attachment-tab.png; :width: 750px; ```. From here you can view and download the images which were compared, as well as a diff between them. ### Misc. {func}`matplotlib.testing.setup` tries to establish a consistent environment for creating plots. Make sure it's active!; ",MatchSource.DOCS,docs/dev/ci.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/ci.md
Testability,test,tests,"# Contributing code. ## Development workflow. 1. {ref}`Fork the Scanpy repository <forking-and-cloning>` to your own GitHub account; 2. Create a {ref}`development environment <dev-environments>`; 3. {ref}`Create a new branch <creating-a-branch>` for your PR; 4. Add your feature or bugfix to the codebase; 5. {ref}`Make sure all tests are passing <tests>`; 6. {ref}`Build and visually check any changed documentation <building-the-docs>`; 7. {ref}`Open a PR back to the main repository <open-a-pr>`. ## Code style. New code should follow; [Black](https://black.readthedocs.io/en/stable/the_black_code_style.html); and; [flake8](https://flake8.pycqa.org).; We ignore a couple of flake8 checks which are documented in the .flake8 file in the root of this repository.; To learn how to ignore checks per line please read; [flake8 violations](https://flake8.pycqa.org/en/latest/user/violations.html).; Additionally, we use Scanpy’s; [EditorConfig](https://github.com/scverse/scanpy/blob/main/.editorconfig),; so using an editor/IDE with support for both is helpful.; ",MatchSource.DOCS,docs/dev/code.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/code.md
Usability,learn,learn,"# Contributing code. ## Development workflow. 1. {ref}`Fork the Scanpy repository <forking-and-cloning>` to your own GitHub account; 2. Create a {ref}`development environment <dev-environments>`; 3. {ref}`Create a new branch <creating-a-branch>` for your PR; 4. Add your feature or bugfix to the codebase; 5. {ref}`Make sure all tests are passing <tests>`; 6. {ref}`Build and visually check any changed documentation <building-the-docs>`; 7. {ref}`Open a PR back to the main repository <open-a-pr>`. ## Code style. New code should follow; [Black](https://black.readthedocs.io/en/stable/the_black_code_style.html); and; [flake8](https://flake8.pycqa.org).; We ignore a couple of flake8 checks which are documented in the .flake8 file in the root of this repository.; To learn how to ignore checks per line please read; [flake8 violations](https://flake8.pycqa.org/en/latest/user/violations.html).; Additionally, we use Scanpy’s; [EditorConfig](https://github.com/scverse/scanpy/blob/main/.editorconfig),; so using an editor/IDE with support for both is helpful.; ",MatchSource.DOCS,docs/dev/code.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/code.md
Availability,down,downloaded,"l.louvain](https://github.com/scverse/scanpy/blob/a811fee0ef44fcaecbde0cad6336336bce649484/scanpy/tools/_louvain.py#L22-L90) as an example for everything mentioned here. ### Plots in docstrings. One of the most useful things you can include in a docstring is examples of how the function should be used.; These are a great way to demonstrate intended usage and give users a template they can copy and modify.; We're able to include the plots produced by these snippets in the rendered docs using [matplotlib's plot directive](https://matplotlib.org/devel/plot_directive.html).; For examples of this, see the `Examples` sections of {func}`~scanpy.pl.dotplot` or {func}`~scanpy.pp.calculate_qc_metrics`. Note that anything in these sections will need to be run when the docs are built, so please keep them computationally light. - If you need computed features (e.g. an embedding, differential expression results) load data that has this precomputed.; - Try to re-use datasets, this reduces the amount of data that needs to be downloaded to the CI server. ### `Params` section. The `Params` abbreviation is a legit replacement for `Parameters`. To document parameter types use type annotations on function parameters.; These will automatically populate the docstrings on import, and when the documentation is built. Use the python standard library types (defined in [collections.abc](https://docs.python.org/3/library/collections.abc.html) and [typing](https://docs.python.org/3/library/typing.html) modules) for containers, e.g. `Sequence`s (like `list`), `Iterable`s (like `set`), and `Mapping`s (like `dict`).; Always specify what these contain, e.g. `{'a': (1, 2)}` → `Mapping[str, Tuple[int, int]]`.; If you can’t use one of those, use a concrete class like `AnnData`.; If your parameter only accepts an enumeration of strings, specify them like so: `Literal['elem-1', 'elem-2']`. ### `Returns` section. There are three types of return sections – prose, tuple, and a mix of both. 1. Prose is for si",MatchSource.DOCS,docs/dev/documentation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/documentation.md
Deployability,install,installed,"# Documentation. (building-the-docs)=. ## Building the docs. Dependencies for building the documentation for scanpy can be installed with `pip install -e ""scanpy[doc]""`. To build the docs, enter the `docs` directory and run `make html`. After this process completes you can take a look at the docs by opening `scanpy/docs/_build/html/index.html`. Your browser and Sphinx cache docs which have been built previously.; Sometimes these caches are not invalidated when you've updated the docs.; If docs are not updating the way you expect, first try ""force reloading"" your browser page – e.g. reload the page without using the cache.; Next, if problems persist, clear the sphinx cache and try building them again (`make clean` from `docs` directory). ```{note}; If you've cloned the repository pre 1.8.0, you may need to be more thorough in cleaning.; If you run into warnings try removing all untracked files in the docs directory.; ```. ## Adding to the docs. For any user-visible changes, please make sure a note has been added to the release notes for the relevant version so we can credit you!; These files are found in the `docs/release-notes/` directory.; We recommend waiting on this until your PR is close to done since this can often causes merge conflicts. Once you've added a new function to the documentation, you'll need to make sure there is a link somewhere in the documentation site pointing to it.; This should be added to `docs/api.md` under a relevant heading. For tutorials and more in depth examples, consider adding a notebook to [scanpy-tutorials](https://github.com/scverse/scanpy-tutorials/). The tutorials are tied to this repository via a submodule. To update the submodule, run `git submodule update --remote` from the root of the repository. Subsequently, commit and push the changes in a PR. This should be done before each release to ensure the tutorials are up to date. ## docstrings format. We use the numpydoc style for writing docstrings.; We'd primarily suggest lookin",MatchSource.DOCS,docs/dev/documentation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/documentation.md
Energy Efficiency,reduce,reduces,"l.louvain](https://github.com/scverse/scanpy/blob/a811fee0ef44fcaecbde0cad6336336bce649484/scanpy/tools/_louvain.py#L22-L90) as an example for everything mentioned here. ### Plots in docstrings. One of the most useful things you can include in a docstring is examples of how the function should be used.; These are a great way to demonstrate intended usage and give users a template they can copy and modify.; We're able to include the plots produced by these snippets in the rendered docs using [matplotlib's plot directive](https://matplotlib.org/devel/plot_directive.html).; For examples of this, see the `Examples` sections of {func}`~scanpy.pl.dotplot` or {func}`~scanpy.pp.calculate_qc_metrics`. Note that anything in these sections will need to be run when the docs are built, so please keep them computationally light. - If you need computed features (e.g. an embedding, differential expression results) load data that has this precomputed.; - Try to re-use datasets, this reduces the amount of data that needs to be downloaded to the CI server. ### `Params` section. The `Params` abbreviation is a legit replacement for `Parameters`. To document parameter types use type annotations on function parameters.; These will automatically populate the docstrings on import, and when the documentation is built. Use the python standard library types (defined in [collections.abc](https://docs.python.org/3/library/collections.abc.html) and [typing](https://docs.python.org/3/library/typing.html) modules) for containers, e.g. `Sequence`s (like `list`), `Iterable`s (like `set`), and `Mapping`s (like `dict`).; Always specify what these contain, e.g. `{'a': (1, 2)}` → `Mapping[str, Tuple[int, int]]`.; If you can’t use one of those, use a concrete class like `AnnData`.; If your parameter only accepts an enumeration of strings, specify them like so: `Literal['elem-1', 'elem-2']`. ### `Returns` section. There are three types of return sections – prose, tuple, and a mix of both. 1. Prose is for si",MatchSource.DOCS,docs/dev/documentation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/documentation.md
Integrability,depend,depending,", 2)}` → `Mapping[str, Tuple[int, int]]`.; If you can’t use one of those, use a concrete class like `AnnData`.; If your parameter only accepts an enumeration of strings, specify them like so: `Literal['elem-1', 'elem-2']`. ### `Returns` section. There are three types of return sections – prose, tuple, and a mix of both. 1. Prose is for simple cases.; 2. Tuple return sections are formatted like parameters. Other than in numpydoc, each tuple is first characterized by the identifier and *not* by its type. Provide type annotation in the function header.; 3. Mix of prose and tuple is relevant in complicated cases, e.g. when you want to describe that you *added something as annotation to an \`AnnData\` object*. #### Examples. For simple cases, use prose as in; {func}`~scanpy.pp.normalize_total`. ```rst; Returns; -------; Returns dictionary with normalized copies of `adata.X` and `adata.layers`; or updates `adata` with normalized versions of the original; `adata.X` and `adata.layers`, depending on `inplace`.; ```. For tuple return values, you can use the standard numpydoc way of populating it,; e.g. as in {func}`~scanpy.pp.calculate_qc_metrics`.; Do not add types in the docstring, but specify them in the function signature:. ```python; def myfunc(...) -> tuple[int, str]:; """"""; ...; Returns; -------; one_identifier; Description.; second_identifier; Description 2.; """"""; ...; ```. Many functions also just modify parts of the passed AnnData object, like e.g. {func}`~scanpy.tl.dpt`.; You can then combine prose and lists to best describe what happens. ```rst; Returns; -------; Depending on `copy`, returns or updates `adata` with the following fields. If `n_branchings==0`, no field `dpt_groups` will be written. dpt_pseudotime : :class:`~pandas.Series` (`adata.obs`, dtype `float`); Array of dim (number of samples) that stores the pseudotime of each; cell, that is, the DPT distance with respect to the root cell.; dpt_groups : :class:`pandas.Series` (`adata.obs`, dtype `category`); ",MatchSource.DOCS,docs/dev/documentation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/dev/documentation.md
